date,EQ_AMGR_Z
2012-01-13,-1.1527095181601257
2012-01-20,-1.0885926410874556
2012-01-27,-0.7850186289378556
2012-02-03,-0.46030026929091655
2012-02-10,-0.44006250720288564
2012-02-17,-0.05045865472733794
2012-02-24,0.24648808114734352
2012-03-02,0.4009299590436196
2012-03-09,0.45893885628740616
2012-03-16,0.24190107559827037
2012-03-23,0.5299582632293233
2012-03-30,0.336752925065839
2012-04-06,0.568261487959554
2012-04-13,0.3256379201071414
2012-04-20,-0.03438880284246917
2012-04-27,-0.007659711608275161
2012-05-04,-0.19057438626221754
2012-05-11,-0.02822610290922557
2012-05-18,-0.16999634975634442
2012-05-25,-0.508423207656967
2012-06-01,-0.45765536393597406
2012-06-08,-0.5100933955600596
2012-06-15,-0.9188669697869956
2012-06-22,-0.04330548865328817
2012-06-29,-0.09222207330767426
2012-07-06,-0.6061659876884797
2012-07-13,-0.09951019885205019
2012-07-20,-0.23621189067395665
2012-07-27,-0.22547769991284933
2012-08-03,-0.4143095383116851
2012-08-10,0.32257342583376303
2012-08-17,0.5275977807402181
2012-08-24,1.01164819278532
2012-08-31,1.034868170011301
2012-09-07,1.1355378149561681
2012-09-14,0.9079095791076982
2012-09-21,1.074744000246765
2012-09-28,1.868171967173675
2012-10-05,1.6334300419198233
2012-10-12,1.7207490022205922
2012-10-19,1.746676129586311
2012-10-26,1.7691797097398403
2012-11-02,1.7598405478761883
2012-11-09,1.7929205850671635
2012-11-16,1.346672830788246
2012-11-23,0.16136960853213142
2012-11-30,0.3113417184471486
2012-12-07,0.48492912365075125
2012-12-14,0.38892873808255957
2012-12-21,0.24329999440023334
2012-12-28,0.8208718541468636
2013-01-04,1.495221608937684
2013-01-11,1.2031941489782219
2013-01-18,1.7478252503392127
2013-01-25,1.801298516890974
2013-02-01,2.1223921385669384
2013-02-08,2.4166649764300168
2013-02-15,1.7331709131358901
2013-02-22,1.4721082829079015
2013-03-01,1.3519284262922209
2013-03-08,1.0302744303380034
2013-03-15,0.2823850817935741
2013-03-22,0.49022556627338676
2013-03-29,0.9653809006934831
2013-04-05,1.328304720957729
2013-04-12,1.3779047032742322
2013-04-19,1.0596176771588122
2013-04-26,1.345824518050205
2013-05-03,0.9294783052040277
2013-05-10,1.0477183515671815
2013-05-17,1.1431945258435006
2013-05-24,1.338521508726218
2013-05-31,1.824096194395909
2013-06-07,1.879653083505813
2013-06-14,1.4330658382603254
2013-06-21,0.9697434310789378
2013-06-28,1.1605716932405945
2013-07-05,-0.9164487943807262
2013-07-12,-0.9379001775020659
2013-07-19,-0.46348271608631814
2013-07-26,-0.21534811691746555
2013-08-02,0.23387898998288492
2013-08-09,0.3117963050389887
2013-08-16,0.22759135325303861
2013-08-23,-0.09510916767690343
2013-08-30,-0.805556096447551
2013-09-06,-1.1825723151372682
2013-09-13,-1.2360237018729305
2013-09-20,-0.6994255870527515
2013-09-27,-0.4862460412658511
2013-10-04,-0.7636407696141804
2013-10-11,-1.0576719028577608
2013-10-18,-1.3908306534822221
2013-10-25,-1.3217180010087617
2013-11-01,-0.7474099832526897
2013-11-08,-0.07558646859322177
2013-11-15,-0.2790881642422762
2013-11-22,-0.2692064693782358
2013-11-29,-0.3677298889426514
2013-12-06,-0.464872485437134
2013-12-13,-0.710523763009573
2013-12-20,-0.48621970098835204
2013-12-27,-0.846384131075853
2014-01-03,0.5454733762987555
2014-01-10,0.7800422581333627
2014-01-17,0.8240502009915898
2014-01-24,1.0794456431638018
2014-01-31,0.9373383355654561
2014-02-07,-0.1346766684312622
2014-02-14,-1.0091147473788327
2014-02-21,0.1480475096907398
2014-02-28,0.26078083932546253
2014-03-07,-0.5129300996782145
2014-03-14,-0.24872148807811667
2014-03-21,0.04119895790105208
2014-03-28,0.07920600473410526
2014-04-04,1.4099615603693307
2014-04-11,1.355357478037927
2014-04-18,0.926425988621566
2014-04-25,0.4856637669850545
2014-05-02,0.5345951126120846
2014-05-09,0.4995890097773302
2014-05-16,0.5510402768551106
2014-05-23,0.831046045254002
2014-05-30,0.5669461354800659
2014-06-06,1.0075062055471666
2014-06-13,1.5509607605718825
2014-06-20,1.6089094698222977
2014-06-27,1.093262877254661
2014-07-04,1.3889921701959922
2014-07-11,1.031959907500678
2014-07-18,1.1363856691445278
2014-07-25,1.1132648359715007
2014-08-01,1.0496336916793343
2014-08-08,1.0694734953714315
2014-08-15,-0.2932170433270598
2014-08-22,-0.2533584304399639
2014-08-29,0.04283145331561666
2014-09-05,0.06433284848155793
2014-09-12,-0.13911829053393865
2014-09-19,-0.37316671282992314
2014-09-26,-0.48918214583832453
2014-10-03,0.811318519580181
2014-10-10,0.18251385571039322
2014-10-17,-0.9088467762137172
2014-10-24,-1.7072847085699485
2014-10-31,-1.4034145374008484
2014-11-07,-1.2475577208800812
2014-11-14,-1.7140734254770222
2014-11-21,-1.2015052257474257
2014-11-28,-0.38046092640861534
2014-12-05,-0.17222247793362752
2014-12-12,-0.47845341670143776
2014-12-19,-0.5997418715057947
2014-12-26,-2.5188647825992523
2015-01-02,0.27849252679396613
2015-01-09,0.6614941846358942
2015-01-16,-0.34855144770178786
2015-01-23,-0.12361000218670326
2015-01-30,-0.7451204187931769
2015-02-06,-0.18355992997339735
2015-02-13,-1.1378535705768666
2015-02-20,-1.2726064853425452
2015-02-27,-0.9213717234371127
2015-03-06,-0.6096976493073187
2015-03-13,-1.353434911445752
2015-03-20,-2.605614499053173
2015-03-27,-2.5889564089844916
2015-04-03,-1.16193615948957
2015-04-10,-1.580252780990163
2015-04-17,-1.537026969319125
2015-04-24,-1.1991579861138846
2015-05-01,-1.591500359616225
2015-05-08,-1.252112300215961
2015-05-15,-1.4389357810944194
2015-05-22,-1.421372528887234
2015-05-29,-0.9002545133142005
2015-06-05,-1.1610981521821386
2015-06-12,-1.1725331389628977
2015-06-19,-2.019031566851666
2015-06-26,-2.4988664837135497
2015-07-03,-0.5606731191266919
2015-07-10,-1.6327986688018143
2015-07-17,-1.5762230114799138
2015-07-24,-1.4530717113063538
2015-07-31,-1.0210122764468574
2015-08-07,-1.892147815654858
2015-08-14,-2.1584670973534887
2015-08-21,-1.9912343013025968
2015-08-28,-2.08714704600261
2015-09-04,-3.942096291959026
2015-09-11,-4.12843703072306
2015-09-18,-3.753320309284436
2015-09-25,-3.173516066430916
2015-10-02,-3.0019606046186476
2015-10-09,-2.7109833747595022
2015-10-16,-1.729997396666456
2015-10-23,-1.1625425115340349
2015-10-30,-0.9125743589166815
2015-11-06,-0.4962025301996634
2015-11-13,-0.26893910288252176
2015-11-20,-0.5588270177552574
2015-11-27,-1.060572761194369
2015-12-04,-1.0639489847860466
2015-12-11,-1.011727091128071
2015-12-18,-1.0478439571748757
2015-12-25,-1.346164757156829
2016-01-01,-1.2842900757364908
2016-01-08,-0.8894813533698198
2016-01-15,-1.443637103834343
2016-01-22,-1.803727422269282
2016-01-29,-1.7783736159700074
2016-02-05,-1.7923230467486473
2016-02-12,-1.4485735525159409
2016-02-19,-1.524960856383737
2016-02-26,-1.4342047901225745
2016-03-04,-1.1597869348621046
2016-03-11,-1.1679811545995786
2016-03-18,-1.3325072829698241
2016-03-25,-1.2928666567357927
2016-04-01,-0.7383556016966657
2016-04-08,-0.8924977110431915
2016-04-15,-0.9148107457320226
2016-04-22,-0.7038017597605537
2016-04-29,-0.04199344722150527
2016-05-06,-0.0741789844043155
2016-05-13,-0.30391777958951377
2016-05-20,-0.05562589826079278
2016-05-27,0.023068009111102503
2016-06-03,0.26127120330686954
2016-06-10,0.28059298037978625
2016-06-17,0.42931686070399866
2016-06-24,-0.01550807992384985
2016-07-01,-0.33297055229627015
2016-07-08,-1.0700183307713942
2016-07-15,-0.32509202554790867
2016-07-22,-0.06242137333846698
2016-07-29,0.679370009669997
2016-08-05,0.7529591169144186
2016-08-12,0.5954169999011446
2016-08-19,1.1128373952203265
2016-08-26,1.1062379643901905
2016-09-02,1.356675466252207
2016-09-09,1.3223634183847954
2016-09-16,1.3520466216930191
2016-09-23,0.31859131927305284
2016-09-30,0.7706295142493341
2016-10-07,0.9497311385863788
2016-10-14,0.48037151364605085
2016-10-21,0.13191202069111904
2016-10-28,-0.06631534554249628
2016-11-04,0.08364214636617165
2016-11-11,-0.8693782152856229
2016-11-18,-1.140843217588222
2016-11-25,-0.5923383799609984
2016-12-02,-0.5135437070770448
2016-12-09,-0.034718178678439085
2016-12-16,-0.8543863363841986
2016-12-23,-0.0509533383582559
2016-12-30,0.9064134147106263
2017-01-06,0.480271982915659
2017-01-13,0.6452185342310007
2017-01-20,1.2421550317519554
2017-01-27,1.6737758970414571
2017-02-03,1.8871836593228613
2017-02-10,1.9984137899071093
2017-02-17,1.890744517240262
2017-02-24,2.0747972978700604
2017-03-03,2.4463820440551927
2017-03-10,2.349240620969937
2017-03-17,1.977131590201923
2017-03-24,2.303532882348756
2017-03-31,1.6938050303316132
2017-04-07,1.7966811496676331
2017-04-14,1.7890194103771264
2017-04-21,1.77111770994024
2017-04-28,1.6525012334037172
2017-05-05,2.1374101957211895
2017-05-12,2.148303469504199
2017-05-19,1.2369850541208758
2017-05-26,1.0554459055760772
2017-06-02,1.0051361527341949
2017-06-09,1.056066849692045
2017-06-16,0.8871490351710367
2017-06-23,0.933083965307883
2017-06-30,1.577952322879917
2017-07-07,1.1074989653373948
2017-07-14,0.7885693632675697
2017-07-21,1.2052920926936959
2017-07-28,1.3498406388588877
2017-08-04,1.5885337533921844
2017-08-11,1.7625858950325484
2017-08-18,1.9381917780322435
2017-08-25,1.6399696750547303
2017-09-01,1.3603738110757682
2017-09-08,1.2945563281325674
2017-09-15,1.2211123717613255
2017-09-22,1.575059504675763
2017-09-29,2.3433249835601186
2017-10-06,1.8687607713307917
2017-10-13,1.2969624298336888
2017-10-20,1.2717880772259473
2017-10-27,1.1231548631962758
2017-11-03,1.0672450442892054
2017-11-10,0.9254457222085511
2017-11-17,0.732587907149037
2017-11-24,0.7328607501310144
2017-12-01,0.5912302426182992
2017-12-08,0.614141713675876
2017-12-15,0.24665466966839245
2017-12-22,0.2962610388430864
2017-12-29,0.8272605607427621
2018-01-05,0.717015375341889
2018-01-12,1.2440072531062556
2018-01-19,2.376385069202196
2018-01-26,2.325905288754428
2018-02-02,2.6369540207450557
2018-02-09,1.9839434778416873
2018-02-16,1.096341789224524
2018-02-23,0.09957615728455657
2018-03-02,0.8885518216104099
2018-03-09,1.165572065788671
2018-03-16,0.2162414966177044
2018-03-23,0.46639464755318544
2018-03-30,-0.31727670537714897
2018-04-06,-1.8415713118430996
2018-04-13,-2.357808679931107
2018-04-20,-1.7819581594667928
2018-04-27,-1.1331599487354824
2018-05-04,-1.2699070730953397
2018-05-11,-2.0211518914916664
2018-05-18,-1.9484545638174569
2018-05-25,-1.9287908790138775
2018-06-01,-2.298575899295794
2018-06-08,-2.449777378826173
2018-06-15,-2.147360362387812
2018-06-22,-1.5610090514571642
2018-06-29,-0.8254164280722778
2018-07-06,-1.4722678502759825
2018-07-13,-1.5652748267719283
2018-07-20,-1.2217663709798219
2018-07-27,-1.1960844444164318
2018-08-03,-1.2263863058674462
2018-08-10,-1.359637802158055
2018-08-17,-1.1343957593152494
2018-08-24,-1.2645669578858154
2018-08-31,-1.1422283732830154
2018-09-07,-0.630176334809165
2018-09-14,-0.34142859509007456
2018-09-21,-0.21072937780329287
2018-09-28,0.178324206528369
2018-10-05,0.6870564054248107
2018-10-12,0.6775649610625536
2018-10-19,0.2047333801514277
2018-10-26,-0.9193788901766665
2018-11-02,-1.3145859034582235
2018-11-09,-1.689917778669677
2018-11-16,-1.3702754306218796
2018-11-23,-0.9461769003505943
2018-11-30,-1.0885195136123502
2018-12-07,-1.027162426321796
2018-12-14,-0.7946929422692679
2018-12-21,-1.3019636761017532
2018-12-28,-1.2778638976797692
2019-01-04,-0.39661060801589526
2019-01-11,0.12410193232165162
2019-01-18,0.39102084510777696
2019-01-25,0.4018527121683904
2019-02-01,0.4634330656234139
2019-02-08,0.4483423390020619
2019-02-15,0.2540960147438827
2019-02-22,0.005794995582406528
2019-03-01,-0.058988344380414955
2019-03-08,0.7585837299607291
2019-03-15,0.8755295831904127
2019-03-22,1.0712541770187056
2019-03-29,1.800431737226334
2019-04-05,1.702689592603398
2019-04-12,1.7082045730861148
2019-04-19,1.7831744066476132
2019-04-26,2.0081815266317435
2019-05-03,1.739693141073585
2019-05-10,1.5977645980969277
2019-05-17,1.2982747647211914
2019-05-24,0.9077305824536697
2019-05-31,0.7803572709340837
2019-06-07,0.6615066278173413
2019-06-14,0.7496819249591407
2019-06-21,1.3709354943423477
2019-06-28,1.3280662454024885
2019-07-05,2.10513219076174
2019-07-12,1.921566896617703
2019-07-19,1.8573999283942129
2019-07-26,2.06368420119377
2019-08-02,1.5737937723765223
2019-08-09,1.4926781189985172
2019-08-16,0.7041814403767127
2019-08-23,0.49386436999729705
2019-08-30,-0.10532135316254569
2019-09-06,0.1802462680354347
2019-09-13,0.1808693507798231
2019-09-20,0.5480707197667698
2019-09-27,0.23880050077573445
2019-10-04,0.8966300119657693
2019-10-11,0.5873092389717569
2019-10-18,0.18744194426250196
2019-10-25,0.5121325214318847
2019-11-01,0.6432643883261044
2019-11-08,0.9833610727421835
2019-11-15,1.1630932514921186
2019-11-22,1.500025531753371
2019-11-29,1.3525773935250478
2019-12-06,1.3144648209981218
2019-12-13,0.852159063872919
2019-12-20,1.232587390374187
2019-12-27,1.1091220362691616
2020-01-03,2.651491021655263
2020-01-10,2.272666642270872
2020-01-17,2.1572091082636247
2020-01-24,2.487604921277069
2020-01-31,2.362161402557721
2020-02-07,1.8663729876385193
2020-02-14,1.833688174957971
2020-02-21,2.0743755727243682
2020-02-28,2.1481040442608834
2020-03-06,0.33546017733573497
2020-03-13,-1.4189454238355461
2020-03-20,-2.1565491599129842
2020-03-27,-3.235460253834215
2020-04-03,-2.9233738748312064
2020-04-10,-1.965685404929363
2020-04-17,-2.0029084528053662
2020-04-24,-1.2341470673266046
2020-05-01,-1.3006443611611531
2020-05-08,-1.1125502389086201
2020-05-15,-1.575016153067687
2020-05-22,-1.3820457837404863
2020-05-29,-1.5344261127565815
2020-06-05,-1.1916729401795734
2020-06-12,-1.2736234737495074
2020-06-19,-0.9039730491341574
2020-06-26,-1.2154757965596172
2020-07-03,-1.4704943793604397
2020-07-10,-1.6354650060145672
2020-07-17,-1.3914049271779008
2020-07-24,-1.1011647532819404
2020-07-31,-1.015924963691138
2020-08-07,-0.7866845833608453
2020-08-14,-0.47188465122663015
2020-08-21,-0.20443951003665967
2020-08-28,-0.16904899888800481
2020-09-04,-0.015830732133416202
2020-09-11,-0.13608002614905426
2020-09-18,-0.4505342961042974
2020-09-25,-0.3905572369821349
2020-10-02,-0.23188151492424303
2020-10-09,-0.5096316364212874
2020-10-16,-0.5157834331252256
2020-10-23,-0.1584546486860422
2020-10-30,-0.29309398560517036
2020-11-06,-0.39793893985000905
2020-11-13,-0.5901645982221525
2020-11-20,-0.21836551165578835
2020-11-27,-0.10479941148760084
2020-12-04,0.07423116106506421
2020-12-11,0.14486397695027106
2020-12-18,0.3887025856052067
2020-12-25,0.3890458601630344
2021-01-01,0.4503553345378545
2021-01-08,0.5789809792966184
2021-01-15,0.6985394930240197
2021-01-22,0.9005785225315684
2021-01-29,1.1364849596911304
2021-02-05,1.1869995658290489
2021-02-12,0.7693391688475015
2021-02-19,1.205473087837127
2021-02-26,1.5091608312006726
2021-03-05,1.4599318999886948
2021-03-12,0.6758173604841091
2021-03-19,0.34844274358987426
2021-03-26,0.32555605984705877
2021-04-02,0.8778038162101387
2021-04-09,1.1166048092094927
2021-04-16,1.342752572612185
2021-04-23,1.4412254756011156
2021-04-30,1.5236752198113237
2021-05-07,1.4928658940620139
2021-05-14,1.752575275161968
2021-05-21,1.526032768000913
2021-05-28,1.237275539014004
2021-06-04,1.3125529064534576
2021-06-11,1.3244978833471874
2021-06-18,1.3767095895772365
2021-06-25,1.9448042994986374
2021-07-02,1.9736392690227769
2021-07-09,1.9328430222894215
2021-07-16,1.8534417754299077
2021-07-23,1.8512444334415121
2021-07-30,1.6109711844947001
2021-08-06,1.3213402161545782
2021-08-13,1.1763260095869676
2021-08-20,1.2602323681309089
2021-08-27,1.0900188035055485
2021-09-03,0.8498068308104895
2021-09-10,1.0327790379646125
2021-09-17,1.084968591079493
2021-09-24,0.589055202423348
2021-10-01,0.49584385253523927
2021-10-08,0.1253786856606251
2021-10-15,-0.13910403181266082
2021-10-22,-0.7166127743274036
2021-10-29,-0.26423542443854026
2021-11-05,-0.18965904196617725
2021-11-12,-0.6703663119843433
2021-11-19,-0.8470007719290211
2021-11-26,-0.6341941641902465
2021-12-03,-0.7198161547002291
2021-12-10,-1.8301195197726974
2021-12-17,-2.1339600990996255
2021-12-24,-2.682328994203342
2021-12-31,-1.678467876022991
2022-01-07,-0.9158387200224201
2022-01-14,-0.9453897714707556
2022-01-21,-0.9462653377773781
2022-01-28,-0.9748596431835551
2022-02-04,-1.6949067137757772
2022-02-11,-1.7642420372016978
2022-02-18,-2.344193216958432
2022-02-25,-2.5095807263939336
2022-03-04,-2.4675807261317364
2022-03-11,-2.5440249402588715
2022-03-18,-2.677304487568993
2022-03-25,-2.349065531600305
2022-04-01,-1.7525764368967005
2022-04-08,-1.3933945702616484
2022-04-15,-1.5003559641676103
2022-04-22,-1.7625040963583336
2022-04-29,-1.70139827355127
2022-05-06,-2.2253368920609007
2022-05-13,-2.054382483952285
2022-05-20,-2.359354840000582
2022-05-27,-2.0589436773653818
2022-06-03,-2.012913411630202
2022-06-10,-1.6174949463062585
2022-06-17,-1.6019775406793544
2022-06-24,-2.108723593443918
2022-07-01,-2.0714299660695983
2022-07-08,-1.937758144350726
2022-07-15,-1.8042300864705751
2022-07-22,-1.6573821815739889
2022-07-29,-1.4926743439842312
2022-08-05,-1.238673422406978
2022-08-12,-1.089350972909052
2022-08-19,-1.1577810064586826
2022-08-26,-0.7732298082791902
2022-09-02,-0.9087997895431833
2022-09-09,-0.9297954808397045
2022-09-16,-1.1526507345219303
2022-09-23,-0.9205684841129388
2022-09-30,-1.0297446093082498
2022-10-07,-1.3091445309702907
2022-10-14,-1.3630598272717522
2022-10-21,-1.3935975916812404
2022-10-28,-1.140037880774279
2022-11-04,-0.8252348885319579
2022-11-11,-0.5814571882715492
2022-11-18,-0.5415574034650918
2022-11-25,0.058858880213252834
2022-12-02,0.27399939805223317
2022-12-09,0.47076833200840956
2022-12-16,0.38969083766917606
2022-12-23,0.5591204020447798
2022-12-30,0.3169185086208467
2023-01-06,0.38677508754218204
2023-01-13,0.379244813729601
2023-01-20,0.6468634193288785
2023-01-27,1.2550753652273645
2023-02-03,1.333843745020978
2023-02-10,1.7369817794767697
2023-02-17,1.6440089841949048
2023-02-24,1.6298174182673517
2023-03-03,1.4396728210800769
2023-03-10,1.0341636832361294
2023-03-17,1.2013770235520849
2023-03-24,0.9341944453340051
2023-03-31,0.8221990500820813
2023-04-07,0.46540573727704215
2023-04-14,1.0057515021059547
2023-04-21,1.35194873060764
2023-04-28,1.76077219496198
2023-05-05,1.623897358009182
2023-05-12,1.6141658084138069
2023-05-19,1.5668387930412917
2023-05-26,1.6090969809249114
2023-06-02,1.634538190186593
2023-06-09,1.560849034648617
2023-06-16,1.7379543239457933
2023-06-23,2.263478398333623
2023-06-30,2.342409157782341
2023-07-07,1.9551696016936777
2023-07-14,1.9985248758189056
2023-07-21,1.8067358353167426
2023-07-28,2.057747453564417
2023-08-04,1.850107000410526
2023-08-11,1.8526276676475495
2023-08-18,1.5189146487873946
2023-08-25,1.4794703735886319
2023-09-01,1.2874772559936645
2023-09-08,1.2398084596478796
2023-09-15,1.3283115558375862
2023-09-22,1.2844478623648958
2023-09-29,1.6737630399983663
2023-10-06,1.063820996510235
2023-10-13,0.6755503709267592
2023-10-20,0.47218777758804786
2023-10-27,0.4765841345661449
2023-11-03,0.022722118642587573
2023-11-10,-0.0642363051966255
2023-11-17,0.3856313475723578
2023-11-24,0.5663181444644211
2023-12-01,1.0105515114881034
2023-12-08,1.221873772539769
2023-12-15,1.3618423320385222
2023-12-22,1.3777236457357334
2023-12-29,1.7551236962407424
2024-01-05,1.6588403357320596
2024-01-12,2.1483456316992764
2024-01-19,1.8574042336627845
2024-01-26,1.7618551562636107
2024-02-02,1.5769367850001865
2024-02-09,1.892453126230454
2024-02-16,1.4415217471056687
2024-02-23,1.5277586387648918
2024-03-01,1.5146325827015497
2024-03-08,1.428461348176533
2024-03-15,1.2289958679782345
2024-03-22,1.1633698784496052
2024-03-29,1.3698551101863472
2024-04-05,1.4011890516896688
2024-04-12,1.2350549916601212
2024-04-19,1.285580680814781
2024-04-26,0.579829612953686
2024-05-03,0.3683945725347826
2024-05-10,0.18763568416027354
2024-05-17,0.50003049045968
2024-05-24,1.0008608944669652
2024-05-31,1.1969382699755409
2024-06-07,1.4592855858840952
2024-06-14,1.2177507708003608
2024-06-21,1.3288459557735282
2024-06-28,1.2421691019993182
2024-07-05,1.2529422409858935
2024-07-12,0.9671761727512747
2024-07-19,1.1996140975460232
2024-07-26,1.3779530101876951
2024-08-02,1.2595313203437204
2024-08-09,0.784135914769642
2024-08-16,0.22215972792264121
2024-08-23,0.7583355709521279
2024-08-30,0.8949336765050196
2024-09-06,0.9917040327179579
2024-09-13,1.0119963519654307
2024-09-20,0.919637040014774
2024-09-27,1.212155753591986
2024-10-04,1.5915910261261068
2024-10-11,1.3983336435556073
2024-10-18,1.3157501619004253
2024-10-25,1.4063939657961002
2024-11-01,1.5305604459747686
2024-11-08,1.3660765414839782
2024-11-15,0.7417383564874648
2024-11-22,1.893125491067719
2024-11-29,1.8835024389215023
2024-12-06,2.1200633414569916
2024-12-13,1.962919098404687
2024-12-20,1.8013107262223105
2024-12-27,1.042818972120662
2025-01-03,1.0078993922101358
2025-01-10,0.14255484696601575
2025-01-17,0.24035361081818526
2025-01-24,-0.75770779342369
2025-01-31,-0.6590681410353896
2025-02-07,-0.17461518832525777
2025-02-14,-0.7555462806138975
2025-02-21,-0.6331390241735386
2025-02-28,-0.384958383622562
2025-03-07,-0.8306280299108284
2025-03-14,-0.9729168140551394
2025-03-21,-1.8794285091450114
2025-03-28,-1.9866121867807829
2025-04-04,-0.7916332072542468
2025-04-11,-1.1845008999581668
2025-04-18,-2.063731273808066
2025-04-25,-2.0282704246716556
2025-05-02,-1.971492241989274
2025-05-09,-1.7671056312722764
2025-05-16,-1.8902019057764972
2025-05-23,-1.350090301137958
2025-05-30,-1.1043589348750582
2025-06-06,-1.2692200614137554
2025-06-13,-1.6984131047380964
2025-06-20,-1.4858494075067186
2025-06-27,-1.205092845051199
2025-07-04,-1.2201850605330773
2025-07-11,-1.1919444009810096
2025-07-18,-0.9040269446592138
2025-07-25,-0.8422386161992573
2025-08-01,-0.959346306492293
2025-08-08,-0.7204141812477667
2025-08-15,-0.9603098206586766
2025-08-22,-0.5461473379126349
2025-08-29,-0.6917930726921199
2025-09-05,-0.6605809791947935
2025-09-12,-0.7437724422744483
2025-09-19,-0.44355891569254247
2025-09-26,-0.32724111641114884
2025-10-03,-0.1140260558559112
2025-10-10,0.15619554671128852
2025-10-17,0.33104695315740035
2025-10-24,0.05347059539104087
2025-10-31,-0.13668856681450886
2025-11-07,-0.05689807404240218
2025-11-14,-0.11139930926381011
2025-11-21,-0.03739813396184857
2025-11-28,0.12588451768858547
2025-12-05,0.0922284426289059
2025-12-12,0.7277433318197586
2025-12-19,1.2092152368805027
2025-12-26,1.4739105815572227
2026-01-02,0.9629029065353538
2026-01-09,1.1132853231515305
2026-01-16,1.5737619412219168
2026-01-23,0.9169575393301392
2026-01-30,0.09122801492513981
2026-02-06,0.5480772143917074
2026-02-13,1.0270426004483115
2026-02-20,0.8438719703029335
2026-02-27,1.966848064379399
2026-03-06,2.5570318956557565
2026-03-13,2.231633627765481
2026-03-20,0.13162407466311735
2026-03-27,-0.12919966496136512
2026-04-03,-0.28471149060857315
2026-04-10,0.4532947678294247
2026-04-17,0.9165610920164462
2026-04-24,2.090607610754351
2026-05-01,2.2048394968295186
2026-05-08,1.7293716541252393
2026-05-15,1.9376164677798164
2026-05-22,2.576833426443558
2026-05-29,1.593539962486092
2026-06-05,1.4937433582303103
