date,EQ_DXY_CHG8
2012-01-13,0.04420731707317094
2012-01-20,0.0067389503802424144
2012-01-27,0.003523052464228904
2012-02-03,0.003713500864787944
2012-02-10,-0.014229465709728828
2012-02-17,-0.007494057300137635
2012-02-24,-0.022774327122153104
2012-03-02,-0.022780416964087946
2012-03-09,-0.018082561491750027
2012-03-16,-0.005447315607743364
2012-03-23,0.005614559833717836
2012-03-30,0.0010136333688104404
2012-04-06,0.00975807063225198
2012-04-13,0.007021214909682216
2012-04-20,0.010746375331835756
2012-04-27,-0.008740223921010593
2012-05-04,-0.006784023188115995
2012-05-11,0.005991025994535271
2012-05-18,0.02453840821727904
2012-05-25,0.043010480482000846
2012-06-01,0.037603585108780146
2012-06-08,0.032833466853595006
2012-06-15,0.030734651615021313
2012-06-22,0.045064732114497685
2012-06-29,0.02678054793831275
2012-07-06,0.03878451111332604
2012-07-13,0.025303842936574394
2012-07-20,0.013057935487002625
2012-07-27,-0.002183616841597291
2012-08-03,-0.0016482650798075316
2012-08-10,0.01133189591806727
2012-08-17,0.004133437074499202
2012-08-24,-0.00041652884462239914
2012-08-31,-0.0260143684709212
2012-09-07,-0.03715701448127762
2012-09-14,-0.055475694194877745
2012-09-21,-0.040878259923345706
2012-09-28,-0.02962063732928677
2012-10-05,-0.03895679139461916
2012-10-12,-0.035461765702939685
2012-10-19,-0.024168739965438335
2012-10-26,-0.014038025810265031
2012-11-02,0.004249115286846461
2012-11-09,0.027635800981647973
2012-11-16,0.02431676079064138
2012-11-23,0.0032151122787262842
2012-11-30,0.010285238917528972
2012-12-07,0.009301216312902483
2012-12-14,-0.0005149395260044543
2012-12-21,-0.005632712194634459
2012-12-28,-0.011353343342473954
2013-01-04,-0.006504085108483659
2013-01-11,-0.02084743468255046
2013-01-18,-0.0019453312051076477
2013-01-25,-0.005052836450288867
2013-02-01,-0.015956123768779196
2013-02-08,0.008368936918823788
2013-02-15,0.01209540675986287
2013-02-22,0.022641130550465682
2013-03-01,0.022534441421632634
2013-03-08,0.039377600140768854
2013-03-15,0.027799990004497843
2013-03-22,0.03295380448412488
2013-03-29,0.04866982622432858
2013-04-05,0.02803878074919619
2013-04-12,0.021481757259866008
2013-04-19,0.015119903782430555
2013-04-26,0.002296113615103179
2013-05-03,-0.006904807971364946
2013-05-10,0.010721970314000684
2013-05-17,0.022773623385451858
2013-05-24,0.008725414577709367
2013-05-31,0.010655062063615217
2013-06-07,-0.007799686554652574
2013-06-14,-0.02471165703508471
2013-06-21,-0.0022302489636614187
2013-06-28,0.01231050228310493
2013-07-05,0.015707876790589603
2013-07-12,-0.015002611213977057
2013-07-19,-0.013058542413381113
2013-07-26,-0.02060569715142435
2013-08-02,0.002926446999473642
2013-08-09,0.005652658981033953
2013-08-16,-0.012889040064141377
2013-08-23,-0.02135055812163189
2013-08-30,-0.027969543748297743
2013-09-06,-0.01014604521135587
2013-09-13,-0.013981865943564098
2013-09-20,-0.015014022067918242
2013-09-27,-0.019790496654783385
2013-10-04,-0.01237581046766767
2013-10-11,-0.011014435679387757
2013-10-18,-0.02098056808544646
2013-10-25,-0.03524309573988571
2013-11-01,-0.017408029605823883
2013-11-08,-0.0018292982369985111
2013-11-15,0.005197001156270753
2013-11-22,0.005243688268337321
2013-11-29,0.006964379321534819
2013-12-06,-0.0005848535377417363
2013-12-13,0.00703040650814768
2013-12-20,0.017438189761850742
2013-12-27,-0.004014074037365534
2014-01-03,-0.0062974305991169155
2014-01-10,-0.002362428725154353
2014-01-17,0.006405808593943574
2014-01-24,-0.0027516113039167678
2014-01-31,0.012401170391583172
2014-02-07,0.005946592864088718
2014-02-14,-0.0054483400558487105
2014-02-21,-0.0019280525425415806
2014-02-28,-0.013615377950514262
2014-03-07,-0.011641746633935912
2014-03-14,-0.021902123730378587
2014-03-21,-0.004387382236694881
2014-03-28,-0.013958750968503741
2014-04-04,-0.003321312166164714
2014-04-11,-0.008535489667565122
2014-04-18,-0.0048606004711043704
2014-04-25,0.0007278111706465751
2014-05-02,-0.0025464443859053443
2014-05-09,0.00575233491931626
2014-05-16,-0.0007739841458086483
2014-05-23,0.002706545599680643
2014-05-30,-0.0006714497096601546
2014-06-06,0.01204500830690236
2014-06-13,0.009129961050509117
2014-06-20,0.007812010181945883
2014-06-27,0.006577292620353115
2014-07-04,0.004580553921629926
2014-07-11,0.0017990330197517057
2014-07-18,0.0016294951052953088
2014-07-25,0.008212121589169952
2014-08-01,0.011105721996294005
2014-08-08,0.01008985305798249
2014-08-15,0.013089135519832817
2014-08-22,0.028698509476630107
2014-08-29,0.030883653714385284
2014-09-05,0.04429645703168861
2014-09-12,0.04614773235308722
2014-09-19,0.045736711547717634
2014-09-26,0.05335662099333338
2014-10-03,0.06518079838798863
2014-10-10,0.05511888386716457
2014-10-17,0.033691216478818564
2014-10-24,0.03606129453279827
2014-10-31,0.03795125329894078
2014-11-07,0.04038461538461546
2014-11-14,0.03292618162506655
2014-11-21,0.03117702008407286
2014-11-28,0.019170876877292464
2014-12-05,0.03983145544277855
2014-12-12,0.03822112560216184
2014-12-19,0.045094013903793195
2014-12-26,0.035815778271224286
2015-01-02,0.039227767508728695
2015-01-09,0.05038560411311055
2015-01-16,0.04767297021854833
2015-01-23,0.07250215039159769
2015-01-30,0.061230886336669066
2015-02-06,0.07169290313819121
2015-02-13,0.05137391459630791
2015-02-20,0.04690658669332448
2015-02-27,0.04625603864734318
2015-03-06,0.06178278131288395
2015-03-13,0.08441418071768259
2015-03-20,0.03320951436229724
2015-03-27,0.026233070334584996
2015-04-03,0.019504107795307313
2015-04-10,0.05453232980541611
2015-04-17,0.03466202667289098
2015-04-24,0.017094644937193593
2015-05-01,-0.02374635045843365
2015-05-08,-0.055177912887471314
2015-05-15,-0.04875956245084723
2015-05-22,-0.013125571738393127
2015-05-29,0.003749546843440754
2015-06-05,-0.030522056010791387
2015-06-12,-0.026127973748974576
2015-06-19,-0.029270960153525594
2015-06-26,0.0018363642087368959
2015-07-03,0.01391438276684176
2015-07-10,0.03103022494228802
2015-07-17,0.019247193117670314
2015-07-24,0.0034775609605086633
2015-07-31,0.010695076111561175
2015-08-07,0.027281725140041457
2015-08-14,0.025880852420683498
2015-08-21,-0.004860063683593041
2015-08-28,-7.283093858279077e-05
2015-09-04,0.0021244467586565285
2015-09-11,-0.027262880382579513
2015-09-18,-0.02448480111883511
2015-09-25,-0.010962028437576987
2015-10-02,-0.01776288142021054
2015-10-09,-0.017685453791960182
2015-10-16,-0.004925900976759712
2015-10-23,0.010623686346326044
2015-10-30,0.007450976316910607
2015-11-06,0.04174632855011873
2015-11-13,0.04358917596955614
2015-11-20,0.0342373972930019
2015-11-27,0.04372325993947612
2015-12-04,0.037347199223735084
2015-12-11,0.031997038290670465
2015-12-18,0.01622617809671878
2015-12-25,0.009293833680605657
2016-01-01,-0.004890690545337195
2016-01-08,-0.004626356088001771
2016-01-15,-0.006116607241500427
2016-01-22,-0.004459108178364257
2016-01-29,0.01272952803139682
2016-02-05,-0.005473274227438041
2016-02-12,-0.027993070119449293
2016-02-19,-0.012744386644455097
2016-02-26,-0.005421399835838114
2016-03-04,-0.012177795818956838
2016-03-11,-0.028133715994987707
2016-03-18,-0.04507200674874967
2016-03-25,-0.03346183964821392
2016-04-01,-0.02485803506095996
2016-04-08,-0.01777152386908487
2016-04-15,-0.0197101449275362
2016-04-22,-0.03089212210131631
2016-04-29,-0.04374357920690375
2016-05-06,-0.02374911616686759
2016-05-13,-0.00502702816397782
2016-05-20,-0.009753513446137507
2016-05-27,0.009532969065409791
2016-06-03,-0.0021860243009498292
2016-06-10,-0.0013200135169384453
2016-06-17,-0.009567265234029954
2016-06-24,0.025418448249930226
2016-07-01,0.018756390593047012
2016-07-08,0.017905462540165784
2016-07-15,0.013069838672456813
2016-07-22,0.02037248353765131
2016-07-29,0.015963160301609047
2016-08-05,0.017161709192035746
2016-08-12,0.01609239326582168
2016-08-19,-0.009816863632553852
2016-08-26,-0.0008677560664512862
2016-09-02,-0.00475587215218809
2016-09-09,-0.012880513563884866
2016-09-16,-0.013943180768875574
2016-09-23,-0.0005547995394116212
2016-09-30,-0.007599226562987393
2016-10-07,0.00950669647520952
2016-10-14,0.03711737258096948
2016-10-21,0.0327417700855952
2016-10-28,0.026125787738408235
2016-11-04,0.018135856339682732
2016-11-11,0.030715445124235297
2016-11-18,0.06004587492275615
2016-11-25,0.06313440809528292
2016-12-02,0.042822253497805995
2016-12-09,0.03643171221905961
2016-12-16,0.043112619686914266
2016-12-23,0.04740309919876373
2016-12-30,0.05300571781795704
2017-01-06,0.03189985867151224
2017-01-13,-0.0002964133978854422
2017-01-20,-0.007389890629618701
2017-01-27,-0.0023816612086929867
2017-02-03,-0.016950487252682445
2017-02-10,-0.020883924235065576
2017-02-17,-0.019998058440928057
2017-02-24,-0.010957831914685356
2017-03-03,-0.006652318528663548
2017-03-10,0.0006918363312906628
2017-03-17,-0.004367679174111516
2017-03-24,-0.008982393315428272
2017-03-31,0.004826370809468461
2017-04-07,0.0037698412698412564
2017-04-14,-0.004358593363051
2017-04-21,-0.01100999109704226
2017-04-28,-0.024522355721883105
2017-05-05,-0.025698765432098813
2017-05-12,-0.010448654037886307
2017-05-19,-0.024943037529986833
2017-05-26,-0.028978574987543637
2017-06-02,-0.04412927456018978
2017-06-09,-0.03219580141279477
2017-06-16,-0.02813647138841935
2017-06-23,-0.01803129732458353
2017-06-30,-0.030613899927013133
2017-07-07,-0.032684479909724784
2017-07-14,-0.02047518066335874
2017-07-21,-0.03678085425175992
2017-07-28,-0.035733857209326425
2017-08-04,-0.038365853157061536
2017-08-11,-0.04214523897739897
2017-08-18,-0.039377364698141126
2017-08-25,-0.030200359727276638
2017-09-01,-0.03326806099491708
2017-09-08,-0.03994619192248272
2017-09-15,-0.021159624113021858
2017-09-22,-0.011666434338776899
2017-09-29,-0.00498171944153436
2017-10-06,0.007854387604895319
2017-10-13,-0.0036710405205814256
2017-10-20,0.010362303213284463
2017-10-27,0.02264744542849151
2017-11-03,0.0392875908573429
2017-11-10,0.027418582375478895
2017-11-17,0.016176454633236137
2017-11-24,-0.003158709011990224
2017-12-01,-0.009754797441364538
2017-12-08,0.008701163377770271
2017-12-15,0.0024652885241354117
2017-12-22,-0.01653040583252563
2017-12-29,-0.029671058868139255
2018-01-05,-0.025871110593171043
2018-01-12,-0.02869893873716134
2018-01-19,-0.02381927529046579
2018-01-26,-0.041104591699413384
2018-02-02,-0.050116612176654196
2018-02-09,-0.03715453732487339
2018-02-16,-0.04549690938112638
2018-02-23,-0.024325908558030518
2018-03-02,-0.0219034464757637
2018-03-09,-0.009684085562908118
2018-03-16,-0.003742878593825938
2018-03-23,0.004142948566809412
2018-03-30,0.008733673412187004
2018-04-06,-0.003692974502996327
2018-04-13,0.007856341189674598
2018-04-20,0.00481737369691726
2018-04-27,0.017868460554845145
2018-05-04,0.027449413383947796
2018-05-11,0.02553389558143926
2018-05-18,0.04697213649984344
2018-05-25,0.04755818347522611
2018-06-01,0.04492386913481594
2018-06-08,0.04159242761692661
2018-06-15,0.0495150360954868
2018-06-22,0.03253151558847289
2018-06-29,0.02056910744765883
2018-07-06,0.015410052195337975
2018-07-13,0.011106720633937472
2018-07-20,0.002365972435890651
2018-07-27,0.005448404775054039
2018-08-03,0.017383867001657283
2018-08-10,0.016552728193442334
2018-08-17,0.01672661870503611
2018-08-24,0.007155710807663862
2018-08-31,0.012526207124080813
2018-09-07,0.007266812425404057
2018-09-14,0.004773699140522503
2018-09-21,-0.004742840845472052
2018-09-28,-0.0003047466924475106
2018-10-05,-0.007607127660678614
2018-10-12,-0.009157032705174761
2018-10-19,0.005959262606940907
2018-10-26,0.012812697077990265
2018-11-02,0.012342054212761466
2018-11-09,0.02083706427043941
2018-11-16,0.0238272129059649
2018-11-23,0.018752890720262316
2018-11-30,0.017234167154689395
2018-12-07,0.013578937419266746
2018-12-14,0.01807486966242844
2018-12-21,0.006195581108147774
2018-12-28,-0.0014501460504237063
2019-01-04,-0.007491873484340328
2019-01-11,-0.008241331052713408
2019-01-18,-0.005984563952288524
2019-01-25,-0.015194506127148677
2019-02-01,-0.009687713699566891
2019-02-08,-0.008271502314173396
2019-02-15,-0.0005363257560131451
2019-02-22,0.0010891890209747679
2019-03-01,0.0036182534648936393
2019-03-08,0.017100449461691092
2019-03-15,0.0026885068925428524
2019-03-22,0.008946280560369058
2019-03-29,0.017838646564622085
2019-04-05,0.007843786541386732
2019-04-12,0.0007017254189713995
2019-04-19,0.009025252054255084
2019-04-26,0.015322137847441741
2019-05-03,0.002199247733952747
2019-05-10,0.0076090894973859236
2019-05-17,0.013905701958593308
2019-05-24,0.003381851075202391
2019-05-31,0.0036449509728426754
2019-06-07,-0.004413645175927017
2019-06-14,0.001992236439442241
2019-06-21,-0.01822337407913799
2019-06-28,-0.014253486464315013
2019-07-05,-0.00045207027637927943
2019-07-12,-0.012092453696617156
2019-07-19,-0.0047329761404730775
2019-07-26,0.0026598465473146593
2019-08-02,0.015847696387139454
2019-08-09,-0.0008301561923502732
2019-08-16,0.019975057160673382
2019-08-23,0.015707895558098484
2019-08-30,0.01675472318730331
2019-09-06,0.01636194607995045
2019-09-13,0.011384339842101632
2019-09-20,0.005132129374553651
2019-09-27,0.010553255704875975
2019-10-04,0.01350893928670338
2019-10-11,0.001620101485602543
2019-10-18,-0.0036665301106104664
2019-10-25,-0.010968902907517397
2019-11-01,-0.011738520641502492
2019-11-08,0.0009770296263877931
2019-11-15,-0.005217585496330557
2019-11-22,-0.008465426954161526
2019-11-29,-0.005414541332685707
2019-12-06,-0.006113874731691449
2019-12-13,-0.0011307333319627855
2019-12-20,-0.0014412609500056295
2019-12-27,-0.0032908606629028503
2020-01-03,-0.015403698921232722
2020-01-10,-0.0065612914417494395
2020-01-17,-0.006756894270886327
2020-01-24,-0.004273808675831603
2020-01-31,-0.0031729785056294757
2020-02-07,0.015560037870991694
2020-02-14,0.014679086907564809
2020-02-21,0.024174826401428096
2020-02-28,0.013362522976517521
2020-03-06,-0.014431570730103926
2020-03-13,0.011710345675470801
2020-03-20,0.05072915495692509
2020-03-27,0.010011294794126657
2020-04-03,0.019172307567589364
2020-04-10,0.0036116379484283367
2020-04-17,0.005238661320545512
2020-04-24,0.022907919944564314
2020-05-01,0.032599972902835894
2020-05-08,0.009974784554780403
2020-05-15,-0.023488333641323855
2020-05-22,0.01522899405276279
2020-05-29,-0.022192173083041666
2020-06-05,-0.025582517440341013
2020-06-12,-0.024683810707341935
2020-06-19,-0.02746563060370588
2020-06-26,-0.016613005783263746
2020-07-03,-0.0256883309603545
2020-07-10,-0.0373498535885739
2020-07-17,-0.0392637913942101
2020-07-24,-0.03974823070039857
2020-07-31,-0.03701373056727564
2020-08-07,-0.039909986744623316
2020-08-14,-0.04637226883009127
2020-08-21,-0.04296285652704945
2020-08-28,-0.04940723665253366
2020-09-04,-0.04069238091296623
2020-09-11,-0.027193512747284765
2020-09-18,-0.015979244983321816
2020-09-25,0.013851246397925898
2020-10-02,0.004377374645475385
2020-10-09,-0.00041892240268115444
2020-10-16,0.004665029437944446
2020-10-23,0.004297885700057513
2020-10-30,0.01422577896655497
2020-11-06,-0.011828613673620203
2020-11-13,-0.001840173901814457
2020-11-20,-0.02377380021554909
2020-11-27,-0.021887387579386908
2020-12-04,-0.025317815962259793
2020-12-11,-0.028884951217950094
2020-12-18,-0.02966540186271127
2020-12-25,-0.040568706267679056
2021-01-01,-0.024851185635754502
2021-01-08,-0.028645356045496118
2021-01-15,-0.017533985626461024
2021-01-22,-0.016908159930275724
2021-01-29,-0.0012899527017341539
2021-02-05,0.0007254660569819826
2021-02-12,0.005154639175257714
2021-02-19,0.001562794409407875
2021-02-26,0.010473998465592604
2021-03-05,0.020855068924948483
2021-03-12,0.009992068038602087
2021-03-19,0.018628515702918902
2021-03-26,0.024088139185728163
2021-04-02,0.02174820412556855
2021-04-09,0.01860079575596818
2021-04-16,0.01319109379841521
2021-04-23,-0.0002200728441115185
2021-04-30,-0.007577981451884708
2021-05-07,-0.015772423346676945
2021-05-14,-0.01738487146291845
2021-05-21,-0.029633702002889062
2021-05-28,-0.032153684074734956
2021-06-04,-0.021993641700031485
2021-06-11,-0.01093319935340109
2021-06-18,0.015034283890423605
2021-06-25,0.006255477651183172
2021-07-02,0.02208726297474306
2021-07-09,0.020028564785598002
2021-07-16,0.02966106402124047
2021-07-23,0.032000088858282094
2021-07-30,0.022610277802431966
2021-08-06,0.024791563138424122
2021-08-13,0.003177012740580132
2021-08-20,0.01790944028916397
2021-08-27,0.00498774748986186
2021-09-03,-0.001031151633561267
2021-09-10,-0.001132844951287737
2021-09-17,0.0030458928878938085
2021-09-24,0.012508950463254287
2021-10-01,0.013308189655172331
2021-10-08,0.016742687909379717
2021-10-15,0.004716779327457843
2021-10-22,0.010314394838486729
2021-10-29,0.022687021241919014
2021-11-05,0.018772547579443133
2021-11-12,0.020741456086700083
2021-11-19,0.028973394623206694
2021-11-26,0.021842930823629425
2021-12-03,0.02179297734593444
2021-12-10,0.022994134366649988
2021-12-17,0.03121462591572155
2021-12-24,0.020143854318285692
2021-12-31,0.014312977099236734
2022-01-07,0.006212681860230385
2022-01-14,-0.009017921296248121
2022-01-21,-0.004651937266492601
2022-01-28,0.011995796789329605
2022-02-04,-0.006368565095684509
2022-02-11,-0.005001812250815529
2022-02-18,0.0002499505306241545
2022-02-25,0.009877704609595472
2022-03-04,0.030599985373854777
2022-03-11,0.04160142909683162
2022-03-18,0.027090608728383092
2022-03-25,0.01561632569137461
2022-04-01,0.032958056239200006
2022-04-08,0.03865448262942084
2022-04-15,0.04640629717938838
2022-04-22,0.04766340630336918
2022-04-29,0.0437008352931636
2022-05-06,0.045760865178967824
2022-05-13,0.06443863060275068
2022-05-20,0.04414459099697332
2022-05-27,0.030781085246167628
2022-06-03,0.02348791534730843
2022-06-10,0.03629850746268648
2022-06-17,0.034380557202134066
2022-06-24,0.01190765256072801
2022-07-01,0.014258151649623851
2022-07-08,0.023373468626569638
2022-07-15,0.04762966553562764
2022-07-22,0.049789510957233274
2022-07-29,0.0368415899745449
2022-08-05,0.02374505511387648
2022-08-12,0.008892072588347677
2022-08-19,0.038239669818112
2022-08-26,0.03485894728832584
2022-09-02,0.023615277505209864
2022-09-09,0.008698629503160138
2022-09-16,0.028426871545019994
2022-09-23,0.06882713426437381
2022-09-30,0.051547068588739586
2022-10-07,0.06782099951718723
2022-10-14,0.047536724939677866
2022-10-21,0.029493672049484054
2022-10-28,0.011119834937097117
2022-11-04,0.01719218737098971
2022-11-11,-0.03163150030975548
2022-11-18,-0.05532193087850723
2022-11-25,-0.054924766092564026
2022-12-02,-0.07314153996187778
2022-12-09,-0.0750236075932611
2022-12-16,-0.06526979252222986
2022-12-23,-0.0581298757584513
2022-12-30,-0.06633476735481647
2023-01-06,-0.02270161442065255
2023-01-13,-0.044197138314785445
2023-01-20,-0.03725025717494501
2023-01-27,-0.025041848008034773
2023-02-03,-0.018080335845816253
2023-02-10,-0.010229128661617404
2023-02-17,-0.0043330713039476665
2023-02-24,0.016344351925194678
2023-03-03,0.006180267426524999
2023-03-10,0.023208484990802747
2023-03-17,0.016625495039799265
2023-03-24,0.01166521137676968
2023-03-31,-0.003974153427585891
2023-04-07,-0.014841262182765602
2023-04-14,-0.022241050624867476
2023-04-21,-0.03223905563898333
2023-04-28,-0.027382057194248022
2023-05-05,-0.03214886780905746
2023-05-12,-0.009902804026690304
2023-05-19,0.0007952209162496171
2023-05-26,0.01658439505980147
2023-06-02,0.018835951886533753
2023-06-09,0.019743579643926257
2023-06-16,0.004134666378582175
2023-06-23,0.012236988363056867
2023-06-30,0.016776335289584443
2023-07-07,-0.0039832101362471395
2023-07-14,-0.03182232213802583
2023-07-21,-0.03008464003992095
2023-07-28,-0.023006297168677636
2023-08-04,-0.014871037206562576
2023-08-11,0.005858591786234824
2023-08-18,0.004586843920973971
2023-08-25,0.011320351368159232
2023-09-01,0.019203692115143944
2023-09-08,0.05180455191464661
2023-09-15,0.04205954230194631
2023-09-22,0.03897778040188138
2023-09-29,0.040748110609016175
2023-10-06,0.031135139339958373
2023-10-13,0.03166142684401452
2023-10-20,0.02004285288776586
2023-10-27,0.022285966460723783
2023-11-03,-0.0006565800742220906
2023-11-10,0.005117639239665017
2023-11-17,-0.01577905534034829
2023-11-24,-0.02609866822385898
2023-12-01,-0.026177812983289916
2023-12-08,-0.024735578726276963
2023-12-15,-0.03403257255352621
2023-12-22,-0.04561792058859415
2023-12-29,-0.03511678616657621
2024-01-05,-0.032580459281510654
2024-01-12,-0.014559696681005097
2024-01-19,-0.0011121534191465
2024-01-26,0.001597784405624303
2024-02-02,-0.0008460724930295926
2024-02-09,0.015221843003413005
2024-02-16,0.025339731361482265
2024-02-23,0.025687584498633287
2024-03-01,0.014148732570401945
2024-03-08,0.003007695011913558
2024-03-15,0.0013941600185889413
2024-03-22,0.009639090038962461
2024-03-29,0.0054367698851061075
2024-04-05,0.0017961598678333246
2024-04-12,0.016907216494845168
2024-04-19,0.021340055418719084
2024-04-26,0.019997881784307836
2024-05-03,0.02256795700599734
2024-05-10,0.018069842988630125
2024-05-17,0.00014363688595220303
2024-05-24,0.002268224755232806
2024-05-31,0.0035762910122918434
2024-06-07,-0.01087346045757176
2024-06-14,-0.005689846826308909
2024-06-21,-0.0013404066529478786
2024-06-28,0.00795963058173843
2024-07-05,-0.004045545626347291
2024-07-12,-0.0033701948393890513
2024-07-19,-0.0031320423207670256
2024-07-26,-0.0033915793295182795
2024-08-02,-0.015988940267912533
2024-08-09,-0.02288015158692558
2024-08-16,-0.03150402661726348
2024-08-23,-0.04862751024880507
2024-08-30,-0.030293206197854694
2024-09-06,-0.028013411084318762
2024-09-13,-0.031437986129736695
2024-09-20,-0.034443421910349326
2024-09-27,-0.027391287497093186
2024-10-04,-0.005963058127696819
2024-10-11,0.004167357973122066
2024-10-18,0.02755217538076593
2024-10-25,0.025162736730319324
2024-11-01,0.030688792907478835
2024-11-08,0.03840219949759671
2024-11-15,0.05921189797762172
2024-11-22,0.07145774598778654
2024-11-29,0.03137924307452211
2024-12-06,0.030761006900573484
2024-12-13,0.033915337269187384
2024-12-20,0.03226641856182311
2024-12-27,0.03563414587368863
2025-01-03,0.037667742887891986
2025-01-10,0.027772830804128068
2025-01-17,0.0166706956505569
2025-01-24,0.016134371128365688
2025-01-31,0.021828296638536582
2025-02-07,0.009691317065876781
2025-02-14,-0.00846489068118672
2025-02-21,-0.01283357099205551
2025-02-28,-0.012280637344885714
2025-03-07,-0.05300501595987239
2025-03-14,-0.05147832130739749
2025-03-21,-0.03122585929283439
2025-03-28,-0.03991879671495813
2025-04-04,-0.046436504998148886
2025-04-11,-0.061924843032517995
2025-04-18,-0.06924173638989972
2025-04-25,-0.07566859330570375
2025-05-02,-0.03667250910071451
2025-05-09,-0.032578723076033156
2025-05-16,-0.02878333717623549
2025-05-23,-0.04740302179846989
2025-05-30,-0.035856070974442655
2025-06-06,-0.0091107070787797
2025-06-13,-0.010541166985790662
2025-06-20,-0.0076806305355330284
2025-06-27,-0.02628211536539038
2025-07-04,-0.031483271708906746
2025-07-11,-0.032040121869188476
2025-07-18,-0.006356445233674957
2025-07-25,-0.016953759727773354
2025-08-01,-0.0004940014114325209
2025-08-08,-4.073983541097448e-05
2025-08-15,-0.008661999655546149
2025-08-22,0.0032340530384697974
2025-08-29,0.0060814982506687265
2025-09-05,-0.0008686499136458803
2025-09-12,-0.0094636583335026
2025-09-19,-1.0241179783765375e-05
2025-09-26,-0.009975691187298907
2025-10-03,-0.004654715828070977
2025-10-10,0.011507174099660622
2025-10-17,0.007337590568586627
2025-10-24,0.012079246402307398
2025-10-31,0.02082480975370271
2025-11-07,0.021045617631983538
2025-11-14,0.016949326123469
2025-11-21,0.020661830630043232
2025-11-28,0.01776449761059329
2025-12-05,0.0001414455737640541
2025-12-12,-0.00034541261568787895
2025-12-19,-0.003567386207454115
2025-12-26,-0.01785499579175176
2026-01-02,-0.011836992861660622
2026-01-09,-0.0016717187484265317
2026-01-16,-0.007855859452984726
2026-01-23,-0.018701173347811628
2026-01-30,-0.020213754646840165
2026-02-06,-0.0077846319576418965
2026-02-13,-0.017079280722928192
2026-02-20,-0.0023056048642141613
2026-02-27,-0.008290660814435524
2026-03-06,-0.0014828563646817061
2026-03-13,0.009749177507470286
2026-03-20,0.020983821555548676
2026-03-27,0.03258034250600561
2026-04-03,0.02453064025483198
2026-04-10,0.01790228550791939
2026-04-17,0.0030880608613848004
2026-04-24,0.00947668223916076
2026-05-01,-0.008385024144828557
2026-05-08,-0.02453119706661877
2026-05-15,-0.0036428592933053228
2026-05-22,-0.00910624956315953
2026-05-29,-0.010856960051185749
2026-06-05,0.01438418651799278
