date,EQ_SECTOR_DISP
2012-01-13,0.03267896023795009
2012-01-20,0.03500909937309595
2012-01-27,0.04404415269731326
2012-02-03,0.0367758879343396
2012-02-10,0.024907914249281005
2012-02-17,0.017510536939160562
2012-02-24,0.02446066677706457
2012-03-02,0.023761117404544833
2012-03-09,0.018254619434168826
2012-03-16,0.0223039194641253
2012-03-23,0.03518390992738207
2012-03-30,0.02962899200792383
2012-04-06,0.027249919675440003
2012-04-13,0.02624168628207127
2012-04-20,0.023872685342459708
2012-04-27,0.014894738472151897
2012-05-04,0.023621384559963928
2012-05-11,0.030616655272455252
2012-05-18,0.03392193817682087
2012-05-25,0.03261197780788717
2012-06-01,0.03203320106005368
2012-06-08,0.020617464727257187
2012-06-15,0.010089507170817162
2012-06-22,0.0160946199830824
2012-06-29,0.014111504988630803
2012-07-06,0.012521736109565501
2012-07-13,0.018026576381904164
2012-07-20,0.024412950260103126
2012-07-27,0.016816219361706932
2012-08-03,0.016402165984874744
2012-08-10,0.03044947614966002
2012-08-17,0.027545332814311874
2012-08-24,0.024055046858844954
2012-08-31,0.021200005288467137
2012-09-07,0.022004990214197908
2012-09-14,0.028353038453559846
2012-09-21,0.021067664722658273
2012-09-28,0.017325875609459366
2012-10-05,0.02063096022045608
2012-10-12,0.027261564319437496
2012-10-19,0.02686921636724827
2012-10-26,0.020366719120652115
2012-11-02,0.018470357410254105
2012-11-09,0.016263687261416956
2012-11-16,0.014520403441231976
2012-11-23,0.025209624357922816
2012-11-30,0.0164769003108635
2012-12-07,0.010410176594229291
2012-12-14,0.009853922076554675
2012-12-21,0.01751628412676877
2012-12-28,0.021776654829590483
2013-01-04,0.024604191351795743
2013-01-11,0.021162916393447445
2013-01-18,0.016783686752948956
2013-01-25,0.021024118154109612
2013-02-01,0.015313014352900143
2013-02-08,0.016589749200123786
2013-02-15,0.011616914588576308
2013-02-22,0.02152590642580151
2013-03-01,0.014935841198778173
2013-03-08,0.012694808630660177
2013-03-15,0.011023360517298847
2013-03-22,0.012497242107037045
2013-03-29,0.012485025491320651
2013-04-05,0.030367796944370085
2013-04-12,0.03663270923597378
2013-04-19,0.04537472754404028
2013-04-26,0.026330202751146888
2013-05-03,0.009930320246773261
2013-05-10,0.019518508866794678
2013-05-17,0.04003173311627233
2013-05-24,0.03490273384992452
2013-05-31,0.04131472057241157
2013-06-07,0.031291661674246275
2013-06-14,0.02471234401793974
2013-06-21,0.024100282107007057
2013-06-28,0.015897173087369213
2013-07-05,0.01289002059871793
2013-07-12,0.014854121424154886
2013-07-19,0.019553445155095554
2013-07-26,0.011476640634817806
2013-08-02,0.020881383069346074
2013-08-09,0.017533280390696595
2013-08-16,0.03399271575499571
2013-08-23,0.02742487401200443
2013-08-30,0.01768681381271225
2013-09-06,0.021537943608319107
2013-09-13,0.015404778728977322
2013-09-20,0.013023224317726961
2013-09-27,0.015829434981458862
2013-10-04,0.012242214017976228
2013-10-11,0.0104943325520493
2013-10-18,0.007463520543061578
2013-10-25,0.007577278689846697
2013-11-01,0.014163657353045167
2013-11-08,0.02076217380755993
2013-11-15,0.02461857032701372
2013-11-22,0.033100247425156264
2013-11-29,0.03178329283017057
2013-12-06,0.017926204720294308
2013-12-13,0.01753877746922367
2013-12-20,0.015020589026731514
2013-12-27,0.01474021689638233
2014-01-03,0.01887969955928729
2014-01-10,0.013723023625616407
2014-01-17,0.01701283352229859
2014-01-24,0.024780708971370472
2014-01-31,0.03576674212545255
2014-02-07,0.022529277099924187
2014-02-14,0.02360373910889559
2014-02-21,0.020515023639709595
2014-02-28,0.013155461013310568
2014-03-07,0.011438809047131751
2014-03-14,0.009402162559915073
2014-03-21,0.014984899643250291
2014-03-28,0.020007411354283206
2014-04-04,0.02436117620032565
2014-04-11,0.026975700126877916
2014-04-18,0.031814867377766676
2014-04-25,0.02387449960001945
2014-05-02,0.017162138917982434
2014-05-09,0.013007200123387259
2014-05-16,0.013668168587292188
2014-05-23,0.020442936498103664
2014-05-30,0.010285694934663584
2014-06-06,0.011961495992373868
2014-06-13,0.016828241720898987
2014-06-20,0.017447219495120268
2014-06-27,0.01548410213718596
2014-07-04,0.018325286333030277
2014-07-11,0.012148664534086256
2014-07-18,0.018290191657336717
2014-07-25,0.017924857560949678
2014-08-01,0.017088108755328135
2014-08-08,0.010558973499350293
2014-08-15,0.01092984270220692
2014-08-22,0.014589607252206116
2014-08-29,0.006926511887304877
2014-09-05,0.01485619535131934
2014-09-12,0.022968438966951058
2014-09-19,0.023159500584442803
2014-09-26,0.025500979149198483
2014-10-03,0.030044999068459612
2014-10-10,0.04140342457371029
2014-10-17,0.042248737021611554
2014-10-24,0.04251553216796947
2014-10-31,0.030776779392812977
2014-11-07,0.020118646192811764
2014-11-14,0.02301327244981319
2014-11-21,0.013605417213212517
2014-11-28,0.04096077307870645
2014-12-05,0.039871386299826596
2014-12-12,0.05118123401676518
2014-12-19,0.0372342132878691
2014-12-26,0.01975170411087244
2015-01-02,0.022026625774720494
2015-01-09,0.017783307443318578
2015-01-16,0.04278657254805949
2015-01-23,0.035704888260037974
2015-01-30,0.03551564888304089
2015-02-06,0.019866981882665925
2015-02-13,0.05089578845949097
2015-02-20,0.04552158968140903
2015-02-27,0.049968946815007055
2015-03-06,0.036197765674356314
2015-03-13,0.028696385043933008
2015-03-20,0.028457879210584965
2015-03-27,0.020303500668662756
2015-04-03,0.026248774679449385
2015-04-10,0.023471758572762274
2015-04-17,0.031578256074138625
2015-04-24,0.023382343034990885
2015-05-01,0.03401996525912888
2015-05-08,0.020132279168179435
2015-05-15,0.018621670618005338
2015-05-22,0.0177470617443674
2015-05-29,0.02172076571081915
2015-06-05,0.02074990455854564
2015-06-12,0.02106827351051826
2015-06-19,0.018199008186695672
2015-06-26,0.024329467614211227
2015-07-03,0.018322014768170487
2015-07-10,0.027373508905743103
2015-07-17,0.029382145229989925
2015-07-24,0.04329021638545771
2015-07-31,0.04023243106571028
2015-08-07,0.03785703214222093
2015-08-14,0.027709175965935796
2015-08-21,0.0421975791942987
2015-08-28,0.012740786399624414
2015-09-04,0.015627818873888956
2015-09-11,0.01755157722391988
2015-09-18,0.0229439733241168
2015-09-25,0.027816467677589725
2015-10-02,0.02781052067283415
2015-10-09,0.034976998812661364
2015-10-16,0.028336880505998294
2015-10-23,0.026736369561788424
2015-10-30,0.025278851938038922
2015-11-06,0.034077017383307
2015-11-13,0.027732559934191957
2015-11-20,0.023050325595410908
2015-11-27,0.011869049429803076
2015-12-04,0.026431022497088792
2015-12-11,0.032035110954048866
2015-12-18,0.037216346113090014
2015-12-25,0.03273872855353069
2016-01-01,0.030505619191142377
2016-01-08,0.038909593339316526
2016-01-15,0.03463163219940821
2016-01-22,0.04052355134907366
2016-01-29,0.045558383740172334
2016-02-05,0.04049634821005633
2016-02-12,0.03679952520379153
2016-02-19,0.032328702610115195
2016-02-26,0.031117700836056215
2016-03-04,0.02379825202831344
2016-03-11,0.027606974090920174
2016-03-18,0.03328320117597628
2016-03-25,0.023028613718445827
2016-04-01,0.018423562874274085
2016-04-08,0.014209328314738843
2016-04-15,0.013050897135733049
2016-04-22,0.03736158848073853
2016-04-29,0.045588290354689885
2016-05-06,0.026777282824460125
2016-05-13,0.02009599267025414
2016-05-20,0.015496821599674191
2016-05-27,0.015860328243949503
2016-06-03,0.018577097128173455
2016-06-10,0.014403707387363516
2016-06-17,0.02104411492784592
2016-06-24,0.03190461059724998
2016-07-01,0.030695181847438222
2016-07-08,0.02441026549284511
2016-07-15,0.010770310935641802
2016-07-22,0.019970450235654406
2016-07-29,0.028007437218598833
2016-08-05,0.03049710796931482
2016-08-12,0.01884866955404289
2016-08-19,0.025078674656499343
2016-08-26,0.028489978638720072
2016-09-02,0.018661732476120216
2016-09-09,0.022706943507977254
2016-09-16,0.015417997586672571
2016-09-23,0.02038401454275682
2016-09-30,0.018398640025058092
2016-10-07,0.021645585585961056
2016-10-14,0.02145926676383998
2016-10-21,0.031249637511758858
2016-10-28,0.02721021379965356
2016-11-04,0.025181888527464422
2016-11-11,0.052062746507347865
2016-11-18,0.05459030235034621
2016-11-25,0.052779508489397976
2016-12-02,0.061241324206894404
2016-12-09,0.03544819510048624
2016-12-16,0.021973402524520586
2016-12-23,0.019722167228974626
2016-12-30,0.020227938232983772
2017-01-06,0.01827121123906843
2017-01-13,0.015569392223098218
2017-01-20,0.01633254464152699
2017-01-27,0.025631233821541442
2017-02-03,0.018864187086245824
2017-02-10,0.014879856867912666
2017-02-17,0.02699918773593599
2017-02-24,0.03459410192585928
2017-03-03,0.024319747976444435
2017-03-10,0.033823132227801624
2017-03-17,0.019590812276144925
2017-03-24,0.016615092483061526
2017-03-31,0.0178997989922978
2017-04-07,0.02427402015147086
2017-04-14,0.02407794401954237
2017-04-21,0.01647243815794237
2017-04-28,0.016069338016791633
2017-05-05,0.02381344525741783
2017-05-12,0.029258167137669728
2017-05-19,0.017935064166141167
2017-05-26,0.01709019240073816
2017-06-02,0.025288950618477288
2017-06-09,0.018215939212786136
2017-06-16,0.021495023207837576
2017-06-23,0.025287815290994813
2017-06-30,0.03057409943293533
2017-07-07,0.024017352979967547
2017-07-14,0.024735942813236395
2017-07-21,0.014114606077126125
2017-07-28,0.013238646470112915
2017-08-04,0.015800199491858524
2017-08-11,0.019392889096025434
2017-08-18,0.019966136556324027
2017-08-25,0.023461440100474296
2017-09-01,0.01894462802907552
2017-09-08,0.022491687475175506
2017-09-15,0.022189780494207053
2017-09-22,0.0321863097343445
2017-09-29,0.03417508844089361
2017-10-06,0.041477456515151716
2017-10-13,0.023641185932463737
2017-10-20,0.015579967811973152
2017-10-27,0.026271057973865055
2017-11-03,0.022539924475069893
2017-11-10,0.020280715976773778
2017-11-17,0.023904632324111327
2017-11-24,0.01983844387066728
2017-12-01,0.01861558606457199
2017-12-08,0.02839719369862743
2017-12-15,0.02405683201575099
2017-12-22,0.04122931254658559
2017-12-29,0.02862589458432649
2018-01-05,0.04577870606866982
2018-01-12,0.06555677563582932
2018-01-19,0.04243450240637022
2018-01-26,0.051523492715743364
2018-02-02,0.030565382629607438
2018-02-09,0.030120554033838273
2018-02-16,0.03099007341590416
2018-02-23,0.030685594233796566
2018-03-02,0.024261897954307138
2018-03-09,0.02971720101663966
2018-03-16,0.020365355496625714
2018-03-23,0.022744001968931254
2018-03-30,0.027127848388449578
2018-04-06,0.04072768748126303
2018-04-13,0.03210627905461796
2018-04-20,0.026905610724894252
2018-04-27,0.03393183317627579
2018-05-04,0.03882360918373194
2018-05-11,0.03572372070373774
2018-05-18,0.027049146826194068
2018-05-25,0.024446280553793855
2018-06-01,0.022092688889166653
2018-06-08,0.023180100532975804
2018-06-15,0.034983909011641154
2018-06-22,0.029829520889681743
2018-06-29,0.0320435276595572
2018-07-06,0.046821930568036234
2018-07-13,0.027004549935716517
2018-07-20,0.012235950458833428
2018-07-27,0.025616326310737913
2018-08-03,0.027777833067405406
2018-08-10,0.021822928545043068
2018-08-17,0.030336070921843632
2018-08-24,0.020441060335435385
2018-08-31,0.018977602768939617
2018-09-07,0.022890915796579193
2018-09-14,0.018138564692173995
2018-09-21,0.018729437262962625
2018-09-28,0.019004883484181365
2018-10-05,0.02924345555393247
2018-10-12,0.025796405265356412
2018-10-19,0.04190117806064776
2018-10-26,0.048025857633199345
2018-11-02,0.04401855318089104
2018-11-09,0.04135368929628975
2018-11-16,0.031012099456689025
2018-11-23,0.03499069247661113
2018-11-30,0.030183082628369887
2018-12-07,0.03540260389995292
2018-12-14,0.03698470409994984
2018-12-21,0.032397541644971294
2018-12-28,0.02427902555941184
2019-01-04,0.023495365563714444
2019-01-11,0.027986922587257244
2019-01-18,0.04795303271733997
2019-01-25,0.0323878996925548
2019-02-01,0.02614157125470288
2019-02-08,0.024747457216034552
2019-02-15,0.021309832243929284
2019-02-22,0.019770173565576313
2019-03-01,0.02034317597460646
2019-03-08,0.014546666182285263
2019-03-15,0.021499930186104785
2019-03-22,0.027024180582568606
2019-03-29,0.024863114223286718
2019-04-05,0.02326882366697307
2019-04-12,0.025872507138204538
2019-04-19,0.04267484485118738
2019-04-26,0.03710782174042284
2019-05-03,0.03135759456453889
2019-05-10,0.022426606160931128
2019-05-17,0.03264334135676148
2019-05-24,0.037344152091148254
2019-05-31,0.03139313412294405
2019-06-07,0.02825693731531241
2019-06-14,0.02697598351819488
2019-06-21,0.01979580961464722
2019-06-28,0.028879501958149225
2019-07-05,0.015547162988118604
2019-07-12,0.02502710241194005
2019-07-19,0.019074229686315804
2019-07-26,0.02475634817675982
2019-08-02,0.012834802426201913
2019-08-09,0.027354499114512473
2019-08-16,0.03659034032721164
2019-08-23,0.04390360496305071
2019-08-30,0.02586600898853182
2019-09-06,0.017287884819104204
2019-09-13,0.025558819182541655
2019-09-20,0.02515147606700596
2019-09-27,0.02006834422235977
2019-10-04,0.018765501093642105
2019-10-11,0.02230597153172841
2019-10-18,0.0237627718986538
2019-10-25,0.01436134024218877
2019-11-01,0.025421524245004233
2019-11-08,0.037412467531216784
2019-11-15,0.03579471050762659
2019-11-22,0.02977125500296897
2019-11-29,0.02200105264622347
2019-12-06,0.01997632531272575
2019-12-13,0.017855197934145785
2019-12-20,0.014975611993513492
2019-12-27,0.01669357271929546
2020-01-03,0.018587303675388567
2020-01-10,0.019727418890581015
2020-01-17,0.02155488769738833
2020-01-24,0.03516802160717149
2020-01-31,0.04819058927286394
2020-02-07,0.04202550958641928
2020-02-14,0.03730415544339168
2020-02-21,0.022643691746439584
2020-02-28,0.026712219989358337
2020-03-06,0.05758522542628412
2020-03-13,0.07850090520667373
2020-03-20,0.0853347595986617
2020-03-27,0.08089684842755834
2020-04-03,0.06479155563440246
2020-04-10,0.03494508481291225
2020-04-17,0.043976325130112376
2020-04-24,0.06248311336654902
2020-05-01,0.05359193110199829
2020-05-08,0.07572335105545015
2020-05-15,0.05937617687215231
2020-05-22,0.051468573079730594
2020-05-29,0.024110459255304795
2020-06-05,0.05230526072823093
2020-06-12,0.05912293076290517
2020-06-19,0.028658098541325876
2020-06-26,0.028402163133267246
2020-07-03,0.05574293107238549
2020-07-10,0.054198649208384825
2020-07-17,0.0411598880422846
2020-07-24,0.03157740288035806
2020-07-31,0.02744607075742384
2020-08-07,0.016904811230635572
2020-08-14,0.024310117008222647
2020-08-21,0.04636447393711338
2020-08-28,0.04529493541811935
2020-09-04,0.03571125746055347
2020-09-11,0.047153944614373014
2020-09-18,0.03619827003180742
2020-09-25,0.04222463684212211
2020-10-02,0.046172498553975025
2020-10-09,0.03262091444399696
2020-10-16,0.049268997422748415
2020-10-23,0.02478497426217904
2020-10-30,0.023974195061111477
2020-11-06,0.030694708248759566
2020-11-13,0.03466086675191798
2020-11-20,0.05336113151270413
2020-11-27,0.08701085975430636
2020-12-04,0.11539037672819585
2020-12-11,0.0681230491235678
2020-12-18,0.03157863535081824
2020-12-25,0.021699055153396072
2021-01-01,0.02284770107163944
2021-01-08,0.035776255664681955
2021-01-15,0.041861403121206724
2021-01-22,0.03415171880244122
2021-01-29,0.024829868411571986
2021-02-05,0.03171537472714251
2021-02-12,0.041406036674036056
2021-02-19,0.038482789160214075
2021-02-26,0.07807600115132059
2021-03-05,0.09144419694351132
2021-03-12,0.07075145830273814
2021-03-19,0.035519125710903335
2021-03-26,0.030037624190983228
2021-04-02,0.03609713067696591
2021-04-09,0.043514051144448444
2021-04-16,0.03304820278842167
2021-04-23,0.03650329858938772
2021-04-30,0.021435094777506353
2021-05-07,0.039492523443469256
2021-05-14,0.04885648588842625
2021-05-21,0.04343933027116032
2021-05-28,0.029908998189320312
2021-06-04,0.0229751117851302
2021-06-11,0.03014120021650676
2021-06-18,0.038887396742309385
2021-06-25,0.03770350852170764
2021-07-02,0.04200696671837183
2021-07-09,0.0344144600718492
2021-07-16,0.03188461665261469
2021-07-23,0.049858930326808694
2021-07-30,0.037093016904109995
2021-08-06,0.028649078821970295
2021-08-13,0.018473511405637057
2021-08-20,0.0335853292236195
2021-08-27,0.01967308189056156
2021-09-03,0.016055493399968795
2021-09-10,0.016874614523202214
2021-09-17,0.03413412225156429
2021-09-24,0.027318579889932675
2021-10-01,0.05519124876401611
2021-10-08,0.07027439256989325
2021-10-15,0.05765100406551891
2021-10-22,0.04237371070644629
2021-10-29,0.029923324582948347
2021-11-05,0.04149368791074952
2021-11-12,0.026468337562126704
2021-11-19,0.045636037072621205
2021-11-26,0.022632734545177714
2021-12-03,0.02504596054846958
2021-12-10,0.029091483482698955
2021-12-17,0.03763862724049233
2021-12-24,0.023523052957503694
2021-12-31,0.024999652603688985
2022-01-07,0.038079731932490604
2022-01-14,0.06266419372273115
2022-01-21,0.06903282885113975
2022-01-28,0.08273610887176676
2022-02-04,0.05523187153106904
2022-02-11,0.0495197164695894
2022-02-18,0.040260531442380204
2022-02-25,0.024903847496266337
2022-03-04,0.051079643539963145
2022-03-11,0.056971272372640276
2022-03-18,0.03471786344730322
2022-03-25,0.043787162116666334
2022-04-01,0.02240064428949416
2022-04-08,0.028635718395752362
2022-04-15,0.05163645637090378
2022-04-22,0.053729503334088304
2022-04-29,0.045555812554981666
2022-05-06,0.04777279132754317
2022-05-13,0.04277796034183442
2022-05-20,0.06974315997856995
2022-05-27,0.062467462887901413
2022-06-03,0.03223677436225746
2022-06-10,0.04326098356619407
2022-06-17,0.0254593300700999
2022-06-24,0.045206794514207845
2022-07-01,0.054735831565499146
2022-07-08,0.06742662657721907
2022-07-15,0.046584320337580885
2022-07-22,0.020253191329327083
2022-07-29,0.046610859685837266
2022-08-05,0.0389357654605989
2022-08-12,0.046623979822212114
2022-08-19,0.03157826173761198
2022-08-26,0.027823707822139776
2022-09-02,0.0485390684493433
2022-09-09,0.032633090409540745
2022-09-16,0.03328470805162301
2022-09-23,0.03430110233885626
2022-09-30,0.025823535600937263
2022-10-07,0.056496718106361796
2022-10-14,0.05828489559417144
2022-10-21,0.0878231488341348
2022-10-28,0.0653550883676864
2022-11-04,0.05804157416338179
2022-11-11,0.04882886620538472
2022-11-18,0.04394052181955533
2022-11-25,0.02969873592969635
2022-12-02,0.03903030814760501
2022-12-09,0.04314534528649223
2022-12-16,0.029478510190384572
2022-12-23,0.028584046965060405
2022-12-30,0.03218374980953308
2023-01-06,0.033853305210911656
2023-01-13,0.030540166491965517
2023-01-20,0.04504996240784
2023-01-27,0.06337704868777017
2023-02-03,0.07458345451452236
2023-02-10,0.03947478550891414
2023-02-17,0.04235055333000834
2023-02-24,0.020897563508037207
2023-03-03,0.025033124724475487
2023-03-10,0.02641351741905372
2023-03-17,0.04822637062875169
2023-03-24,0.05946982220515157
2023-03-31,0.05336996131113108
2023-04-07,0.04681446407524637
2023-04-14,0.034504622869853466
2023-04-21,0.022191821275739015
2023-04-28,0.018955162249726428
2023-05-05,0.022039345108819535
2023-05-12,0.03495107707869486
2023-05-19,0.04200778560322027
2023-05-26,0.05182472167056626
2023-06-02,0.05228572223172093
2023-06-09,0.04838730098905724
2023-06-16,0.035920665850483965
2023-06-23,0.027039762656487786
2023-06-30,0.02271534279783166
2023-07-07,0.019623289507809324
2023-07-14,0.01738534768988214
2023-07-21,0.02394047801279183
2023-07-28,0.01537523099665243
2023-08-04,0.025953878922142824
2023-08-11,0.04232951244319959
2023-08-18,0.03491378224578009
2023-08-25,0.022294827288321457
2023-09-01,0.021613624420783385
2023-09-08,0.02291067831565995
2023-09-15,0.022289327211443735
2023-09-22,0.021053889564153515
2023-09-29,0.022727316999811273
2023-10-06,0.027394086189503192
2023-10-13,0.029253501386462124
2023-10-20,0.030171463891334332
2023-10-27,0.019822234658115504
2023-11-03,0.02625587821438129
2023-11-10,0.034374699005229464
2023-11-17,0.050852606380721956
2023-11-24,0.04159024123366409
2023-12-01,0.03014779749947639
2023-12-08,0.03155264519582927
2023-12-15,0.03331488481949215
2023-12-22,0.03170527308927551
2023-12-29,0.02075571202669609
2024-01-05,0.021052114030783022
2024-01-12,0.024286039079461072
2024-01-19,0.03288278714617297
2024-01-26,0.03719572611557291
2024-02-02,0.04815978823919464
2024-02-09,0.03980204448482846
2024-02-16,0.024129182072404262
2024-02-23,0.021453750907032894
2024-03-01,0.019672853516906924
2024-03-08,0.025471399121112476
2024-03-15,0.025223681971482354
2024-03-22,0.026142221018231035
2024-03-29,0.03232060457830365
2024-04-05,0.04204914262398715
2024-04-12,0.028584997996924516
2024-04-19,0.03544333512554701
2024-04-26,0.02568423226381333
2024-05-03,0.02880264133970965
2024-05-10,0.035509289151533376
2024-05-17,0.029799081847083575
2024-05-24,0.03437809943324741
2024-05-31,0.019430279950962775
2024-06-07,0.0266204261456016
2024-06-14,0.038346494311610094
2024-06-21,0.02818859090810893
2024-06-28,0.036514335377855714
2024-07-05,0.03320937135889394
2024-07-12,0.017889553353930488
2024-07-19,0.025506015189316663
2024-07-26,0.03350482665545276
2024-08-02,0.0630207630644285
2024-08-09,0.04976493724248234
2024-08-16,0.024727685557645946
2024-08-23,0.022058007540214843
2024-08-30,0.020169055669778623
2024-09-06,0.028907170095575228
2024-09-13,0.035239996611207046
2024-09-20,0.023311522899707584
2024-09-27,0.033572286808973624
2024-10-04,0.04359736991330929
2024-10-11,0.038020025604837936
2024-10-18,0.02043267241329452
2024-10-25,0.022366890504207343
2024-11-01,0.023294696498275272
2024-11-08,0.03682169484031272
2024-11-15,0.049227161596823
2024-11-22,0.04104991406320966
2024-11-29,0.03398521029496621
2024-12-06,0.03604675456435082
2024-12-13,0.045294917317794295
2024-12-20,0.05190568265479699
2024-12-27,0.047516349119844016
2025-01-03,0.02007230561132219
2025-01-10,0.02490734016325575
2025-01-17,0.03995106545774171
2025-01-24,0.027865710792153414
2025-01-31,0.028125896432497306
2025-02-07,0.027324496512769598
2025-02-14,0.03165238382844033
2025-02-21,0.030114987519159288
2025-02-28,0.03391775223809185
2025-03-07,0.03775137017037992
2025-03-14,0.04586932011241925
2025-03-21,0.03466445150421479
2025-03-28,0.03142086397506654
2025-04-04,0.03687462691974375
2025-04-11,0.03225338491444818
2025-04-18,0.041596723487999906
2025-04-25,0.03374399526400036
2025-05-02,0.04960614604082581
2025-05-09,0.03570999827720535
2025-05-16,0.07292257065079781
2025-05-23,0.04404461583530226
2025-05-30,0.0332683956335334
2025-06-06,0.02953850213695865
2025-06-13,0.019888427839136823
2025-06-20,0.02853794666354482
2025-06-27,0.03134183573207954
2025-07-04,0.0213211203533797
2025-07-11,0.02407775806599159
2025-07-18,0.033235165514516433
2025-07-25,0.017083644421510464
2025-08-01,0.025801754348627064
2025-08-08,0.030474046777108247
2025-08-15,0.01895002861873449
2025-08-22,0.01464441651795029
2025-08-29,0.02711089813556623
2025-09-05,0.03308836593784608
2025-09-12,0.020849980779077067
2025-09-19,0.03379655421294057
2025-09-26,0.033518006739601175
2025-10-03,0.03521648019515803
2025-10-10,0.036608154021017844
2025-10-17,0.03816950618004893
2025-10-24,0.03607382004777126
2025-10-31,0.02632480267979657
2025-11-07,0.022211712959936965
2025-11-14,0.034959577687507466
2025-11-21,0.034121580866143066
2025-11-28,0.03631293704637884
2025-12-05,0.022719260305237795
2025-12-12,0.02776528952231079
2025-12-19,0.03677097516704288
2025-12-26,0.029634802205712355
2026-01-02,0.01960132672416347
2026-01-09,0.020375312031721354
2026-01-16,0.03577861964548747
2026-01-23,0.04645592280708762
2026-01-30,0.042389539935569556
2026-02-06,0.062245852607298126
2026-02-13,0.064461890182859
2026-02-20,0.053232666509091635
2026-02-27,0.056693413490175926
2026-03-06,0.04394813168758193
2026-03-13,0.039358622770547726
2026-03-20,0.050373526064516616
2026-03-27,0.06480702404162975
2026-04-03,0.031253521312878584
2026-04-10,0.027519573423016783
2026-04-17,0.057981654816922766
2026-04-24,0.08120078365330663
2026-05-01,0.05714471025567968
2026-05-08,0.07457958636551923
2026-05-15,0.05879319561697185
2026-05-22,0.04209613409424877
2026-05-29,0.060889898044901816
2026-06-05,0.03355824742517572
