date,INTL_SXXGV_RVOL13
2013-11-08,0.14866747058546456
2013-11-15,0.14894528195708515
2013-11-22,0.1486247478016481
2013-11-29,0.11153575434994804
2013-12-06,0.12026367011109373
2013-12-13,0.1212270650582328
2013-12-20,0.1256010537966237
2013-12-27,0.1343581320281946
2014-01-03,0.1379230794565821
2014-01-10,0.13848528733676463
2014-01-17,0.12631313050850435
2014-01-24,0.13575318138778178
2014-01-31,0.1377128227464418
2014-02-07,0.14104908994259055
2014-02-14,0.15136961593481071
2014-02-21,0.15248087941837477
2014-02-28,0.15186486990696174
2014-03-07,0.1449940747469594
2014-03-14,0.15251672004686065
2014-03-21,0.14061961398625322
2014-03-28,0.13291706845941434
2014-04-04,0.13090678056084545
2014-04-11,0.13549164962776092
2014-04-18,0.13537071260695552
2014-04-25,0.12367571226325982
2014-05-02,0.11352613405739342
2014-05-09,0.1122744902809901
2014-05-16,0.09777885052578188
2014-05-23,0.0952530312958738
2014-05-30,0.09431168800988969
2014-06-06,0.09149609608670702
2014-06-13,0.06895090062916234
2014-06-20,0.06874179637935468
2014-06-27,0.07188052097676606
2014-07-04,0.07262809987059485
2014-07-11,0.0925943619426082
2014-07-18,0.09111017296413572
2014-07-25,0.09078378775619862
2014-08-01,0.10177076983370334
2014-08-08,0.10827683130456023
2014-08-15,0.11370115061274226
2014-08-22,0.11596927647037887
2014-08-29,0.1169482154783748
2014-09-05,0.11436437750693572
2014-09-12,0.11500309163351631
2014-09-19,0.11432835258962726
2014-09-26,0.12371101546431322
2014-10-03,0.12966102456140569
2014-10-10,0.13019578493731793
2014-10-17,0.13027922801134284
2014-10-24,0.14093383214163882
2014-10-31,0.1406346803934837
2014-11-07,0.13707602671437094
2014-11-14,0.1342633769975477
2014-11-21,0.14265375463286337
2014-11-28,0.14230930370613956
2014-12-05,0.14219125684557257
2014-12-12,0.1655804110926482
2014-12-19,0.1687603151605312
2014-12-26,0.16147539063609231
2015-01-02,0.1510570987086275
2015-01-09,0.1464983206103584
2015-01-16,0.14921548331414133
2015-01-23,0.15527285063223287
2015-01-30,0.15101095424416716
2015-02-06,0.15536541416339822
2015-02-13,0.1575911051514443
2015-02-20,0.1522240617329125
2015-02-27,0.1528295161780196
2015-03-06,0.16165989262703562
2015-03-13,0.14043491459396257
2015-03-20,0.16532508834989104
2015-03-27,0.16815070633744544
2015-04-03,0.16047405764761596
2015-04-10,0.14651285383346763
2015-04-17,0.14914415216932495
2015-04-24,0.14580997702579565
2015-05-01,0.14453158477800215
2015-05-08,0.14198811545162243
2015-05-15,0.141232244884373
2015-05-22,0.14276865703885253
2015-05-29,0.151837401064423
2015-06-05,0.14504982970784552
2015-06-12,0.13466506627392963
2015-06-19,0.10250095357620018
2015-06-26,0.10059121093006775
2015-07-03,0.1285501618711779
2015-07-10,0.13219305643453957
2015-07-17,0.13334215804195484
2015-07-24,0.13056807243677088
2015-07-31,0.13311220979970745
2015-08-07,0.12894505672011208
2015-08-14,0.12596680606857602
2015-08-21,0.15349063114953565
2015-08-28,0.14893854260951123
2015-09-04,0.1617113496509343
2015-09-11,0.16663969622231353
2015-09-18,0.16824354178201623
2015-09-25,0.17173739875942634
2015-10-02,0.16242172333924923
2015-10-09,0.19171541837970116
2015-10-16,0.18875795173246881
2015-10-23,0.188094291135704
2015-10-30,0.18550994732760537
2015-11-06,0.18700579146153443
2015-11-13,0.19263511157041163
2015-11-20,0.1801865919530906
2015-11-27,0.18014832521513138
2015-12-04,0.16222852110199673
2015-12-11,0.1679697015395548
2015-12-18,0.16744152488110192
2015-12-25,0.1607472724321287
2016-01-01,0.1625348482348757
2016-01-08,0.17267002420092023
2016-01-15,0.17650394839958233
2016-01-22,0.17940119628449475
2016-01-29,0.18401253352805666
2016-02-05,0.18474071647393994
2016-02-12,0.18709762108320951
2016-02-19,0.19151603535297312
2016-02-26,0.19195726686617348
2016-03-04,0.21479800359545353
2016-03-11,0.21050569403033947
2016-03-18,0.21194467773480904
2016-03-25,0.21187616625313238
2016-04-01,0.213650064047029
2016-04-08,0.16902287599441593
2016-04-15,0.15942736178417416
2016-04-22,0.15909140485097018
2016-04-29,0.15894735944749075
2016-05-06,0.16607584444649404
2016-05-13,0.14596971637379771
2016-05-20,0.1351417752825224
2016-05-27,0.14263915709731387
2016-06-03,0.12539352289898686
2016-06-10,0.13613617220306226
2016-06-17,0.14315049285528986
2016-06-24,0.1381736126928363
2016-07-01,0.1539497244732836
2016-07-08,0.16035029823135055
2016-07-15,0.16969308754405352
2016-07-22,0.1672151350054854
2016-07-29,0.1750076326246932
2016-08-05,0.16619975807730106
2016-08-12,0.17316240430524008
2016-08-19,0.1736623874178809
2016-08-26,0.1643518185947001
2016-09-02,0.1646518346057928
2016-09-09,0.15534028093247224
2016-09-16,0.15623261222877577
2016-09-23,0.1529906108227307
2016-09-30,0.142518301607278
2016-10-07,0.13663681470670766
2016-10-14,0.12260957778744196
2016-10-21,0.12255319670971175
2016-10-28,0.11218748511086286
2016-11-04,0.11553950518174419
2016-11-11,0.10012429339130298
2016-11-18,0.10511115514006249
2016-11-25,0.10833189444406936
2016-12-02,0.10432654187539628
2016-12-09,0.13186577151787823
2016-12-16,0.12086450787577893
2016-12-23,0.105831985464768
2016-12-30,0.10918988287872092
2017-01-06,0.10806910453873839
2017-01-13,0.10234350613187182
2017-01-20,0.1033354556526655
2017-01-27,0.10383265729802711
2017-02-03,0.09244858732597028
2017-02-10,0.09536189989481159
2017-02-17,0.07855315250853459
2017-02-24,0.08161448786833071
2017-03-03,0.08035767877430361
2017-03-10,0.05321663563407048
2017-03-17,0.06337174364231381
2017-03-24,0.06415717153325692
2017-03-31,0.06304469480723084
2017-04-07,0.06431447034996263
2017-04-14,0.06472820008765275
2017-04-21,0.06300679023648477
2017-04-28,0.10276915117846559
2017-05-05,0.11268510239938896
2017-05-12,0.11001722770722593
2017-05-19,0.1109419189232033
2017-05-26,0.10837805898950097
2017-06-02,0.1081059651599929
2017-06-09,0.1169732652991052
2017-06-16,0.11463672511521343
2017-06-23,0.11559146851513315
2017-06-30,0.11707946948871797
2017-07-07,0.11481757559480282
2017-07-14,0.11812692938230164
2017-07-21,0.11799690840370095
2017-07-28,0.0869384053328693
2017-08-04,0.06941488004390235
2017-08-11,0.08686815238134978
2017-08-18,0.08109986197174138
2017-08-25,0.08310764376168657
2017-09-01,0.08039707101862552
2017-09-08,0.07627432619070568
2017-09-15,0.0760640913408166
2017-09-22,0.07519493391967075
2017-09-29,0.07388674214645363
2017-10-06,0.07571973827259221
2017-10-13,0.06852445770032366
2017-10-20,0.07184901755329835
2017-10-27,0.07582718967052202
2017-11-03,0.07471530388261609
2017-11-10,0.06406535473935114
2017-11-17,0.0647490717623327
2017-11-24,0.0734077774389191
2017-12-01,0.07957778423394779
2017-12-08,0.07755459678646409
2017-12-15,0.07583489617527955
2017-12-22,0.07786511934581092
2017-12-29,0.08104985510815152
2018-01-05,0.09065801511607559
2018-01-12,0.08974847355303045
2018-01-19,0.08806330073731482
2018-01-26,0.08505545291813692
2018-02-02,0.11307939940764825
2018-02-09,0.17556008945396098
2018-02-16,0.20191177882010103
2018-02-23,0.20023472207893686
2018-03-02,0.21235275387647928
2018-03-09,0.22200582770923763
2018-03-16,0.2221828235598894
2018-03-23,0.2270354707086229
2018-03-30,0.22642731652393783
2018-04-06,0.2215707370728733
2018-04-13,0.22342963744555458
2018-04-20,0.22185244511234684
2018-04-27,0.2181782403986115
2018-05-04,0.21056699840733123
2018-05-11,0.16375383803867458
2018-05-18,0.13123571866059494
2018-05-25,0.13450125751945108
2018-06-01,0.11288431512476792
2018-06-08,0.09177158914449168
2018-06-15,0.09161267422292006
2018-06-22,0.07833572628917536
2018-06-29,0.07855272510101277
2018-07-06,0.08128880872727046
2018-07-13,0.0711653541204963
2018-07-20,0.07119541479292904
2018-07-27,0.07597747707080704
2018-08-03,0.07897076072148972
2018-08-10,0.07654667712437141
2018-08-17,0.07882874247026138
2018-08-24,0.09424114072164451
2018-08-31,0.09310886755552136
2018-09-07,0.10512356757700256
2018-09-14,0.11340116618868593
2018-09-21,0.12411291170955617
2018-09-28,0.12650624702652116
2018-10-05,0.1338263852857564
2018-10-12,0.1550456290438746
2018-10-19,0.15405451095456021
2018-10-26,0.1591239440976608
2018-11-02,0.1811681234839161
2018-11-09,0.1789274801662029
2018-11-16,0.18010546539076264
2018-11-23,0.16816521544404764
2018-11-30,0.17089914682294008
2018-12-07,0.17159294625912608
2018-12-14,0.16323690498681975
2018-12-21,0.14690181395539026
2018-12-28,0.14890610695772044
2019-01-04,0.15584568242061686
2019-01-11,0.14741778787960255
2019-01-18,0.15039358499255073
2019-01-25,0.13146808373558372
2019-02-01,0.11407672787697556
2019-02-08,0.11864733671375984
2019-02-15,0.12383832640849506
2019-02-22,0.12061390665140585
2019-03-01,0.1216982674615414
2019-03-08,0.11483014571047467
2019-03-15,0.1297413477689574
2019-03-22,0.1264381046642377
2019-03-29,0.12568150429385377
2019-04-05,0.12828380487245963
2019-04-12,0.12461106629653827
2019-04-19,0.12453636697375202
2019-04-26,0.12648937833350787
2019-05-03,0.1260614417060727
2019-05-10,0.13430728258056654
2019-05-17,0.1270646303410532
2019-05-24,0.12698149121062047
2019-05-31,0.13282105045137457
2019-06-07,0.14916963555919238
2019-06-14,0.1314276626116674
2019-06-21,0.13437467357146404
2019-06-28,0.13450576239373155
2019-07-05,0.12668280213926222
2019-07-12,0.12686575201763567
2019-07-19,0.12690611875417143
2019-07-26,0.1265181583520232
2019-08-02,0.1444995180748272
2019-08-09,0.13551653994752458
2019-08-16,0.1368908403129638
2019-08-23,0.1368504829084516
2019-08-30,0.13118331016381135
2019-09-06,0.11199908106784591
2019-09-13,0.11474109725586609
2019-09-20,0.10388613290793391
2019-09-27,0.10397901026599113
2019-10-04,0.11550864145306025
2019-10-11,0.13894844024435649
2019-10-18,0.14029772761134385
2019-10-25,0.1418599865507829
2019-11-01,0.11924594178754767
2019-11-08,0.11657033808633536
2019-11-15,0.10928711652534256
2019-11-22,0.1126802713094802
2019-11-29,0.11181136339855205
2019-12-06,0.10495607369611357
2019-12-13,0.10714295663052431
2019-12-20,0.10631974852766564
2019-12-27,0.10209868253552722
2020-01-03,0.07628905888502328
2020-01-10,0.05283056922816611
2020-01-17,0.053336564859238406
2020-01-24,0.05916092024399212
2020-01-31,0.08248502135613818
2020-02-07,0.09238728613389152
2020-02-14,0.09235020393387547
2020-02-21,0.09159788154330763
2020-02-28,0.2453465854470196
2020-03-06,0.24619270410676372
2020-03-13,0.45688181763529473
2020-03-20,0.4545684325226552
2020-03-27,0.5161603444643831
2020-04-03,0.5149253515783125
2020-04-10,0.5588093369524464
2020-04-17,0.557018753846753
2020-04-24,0.5567512806431439
2020-05-01,0.5695378146080151
2020-05-08,0.5654494694011098
2020-05-15,0.5666476045844916
2020-05-22,0.5795233997574176
2020-05-29,0.5514323077643208
2020-06-05,0.5804882167162875
2020-06-12,0.4046732611116369
2020-06-19,0.3757142636939704
2020-06-26,0.34463109787376367
2020-07-03,0.33291252835892127
2020-07-10,0.2976950983534743
2020-07-17,0.2977753029321258
2020-07-24,0.2910067141831542
2020-07-31,0.2890393723415253
2020-08-07,0.2882862941837302
2020-08-14,0.26381177996915495
2020-08-21,0.2625401250946032
2020-08-28,0.2491347411352694
2020-09-04,0.1894811290976011
2020-09-11,0.13368062463205502
2020-09-18,0.12667866500008154
2020-09-25,0.17145996945578948
2020-10-02,0.17412892197506827
2020-10-09,0.1816839123716282
2020-10-16,0.17978722160769994
2020-10-23,0.18002600886699607
2020-10-30,0.22897167142533514
2020-11-06,0.2959836177093984
2020-11-13,0.3081579187710642
2020-11-20,0.3065705281638221
2020-11-27,0.3060650387803133
2020-12-04,0.29824306153288266
2020-12-11,0.3005270573908552
2020-12-18,0.30270042304232964
2020-12-25,0.2713159655924477
2021-01-01,0.26907589068438365
2021-01-08,0.26983865314399674
2021-01-15,0.27247126243219005
2021-01-22,0.270643249254288
2021-01-29,0.2283463813368833
2021-02-05,0.16092081391719323
2021-02-12,0.14185618143413511
2021-02-19,0.14135683634347315
2021-02-26,0.1506317002376541
2021-03-05,0.14896341677171507
2021-03-12,0.16178803070121667
2021-03-19,0.156105254753783
2021-03-26,0.15547797977700306
2021-04-02,0.15506506289419675
2021-04-09,0.14887997981006992
2021-04-16,0.1425761248173217
2021-04-23,0.1430732589881452
2021-04-30,0.11854180668790468
2021-05-07,0.12112450291464077
2021-05-14,0.12155001085117993
2021-05-21,0.12155338996334057
2021-05-28,0.1036751511031931
2021-06-04,0.09640597482565176
2021-06-11,0.07589319193400879
2021-06-18,0.11073172302320894
2021-06-25,0.11387514072531674
2021-07-02,0.11921295697499532
2021-07-09,0.11290730202401406
2021-07-16,0.1110981424216586
2021-07-23,0.11243482644574015
2021-07-30,0.11222548948782979
2021-08-06,0.10012282824258434
2021-08-13,0.10230042543991176
2021-08-20,0.11500656335286528
2021-08-27,0.11781124308089691
2021-09-03,0.11794268100129524
2021-09-10,0.12237210745686282
2021-09-17,0.10802677999318898
2021-09-24,0.0992660676965845
2021-10-01,0.11638457030069457
2021-10-08,0.11761266807810089
2021-10-15,0.13046673722247507
2021-10-22,0.129908244863896
2021-10-29,0.12893362932043778
2021-11-05,0.1310626542723084
2021-11-12,0.127181467902267
2021-11-19,0.11984798751946878
2021-11-26,0.1450860515423288
2021-12-03,0.14287103388750116
2021-12-10,0.15651269060387007
2021-12-17,0.15295497389083695
2021-12-24,0.16023875442873484
2021-12-31,0.14528872998822873
2022-01-07,0.146272722220506
2022-01-14,0.13550140022674276
2022-01-21,0.14132846718644393
2022-01-28,0.15569948436041808
2022-02-04,0.15682797567377244
2022-02-11,0.16034943753196612
2022-02-18,0.1648823564633364
2022-02-25,0.14592595048129797
2022-03-04,0.2398471711663773
2022-03-11,0.2388908568079415
2022-03-18,0.2796117545981624
2022-03-25,0.2734999486275695
2022-04-01,0.2739541638585136
2022-04-08,0.2739740827080137
2022-04-15,0.2739944524280095
2022-04-22,0.2725357032775969
2022-04-29,0.26904884345691715
2022-05-06,0.27234597450702525
2022-05-13,0.2680370101787825
2022-05-20,0.27035403598731655
2022-05-27,0.2889005045101724
2022-06-03,0.20690084219877675
2022-06-10,0.2310577614569797
2022-06-17,0.20154755793382026
2022-06-24,0.22049728201517588
2022-07-01,0.21671091466841155
2022-07-08,0.21890683108610418
2022-07-15,0.21922363156962496
2022-07-22,0.246157224076836
2022-07-29,0.2513487682939805
2022-08-05,0.23931560859336456
2022-08-12,0.2425125411756306
2022-08-19,0.2475444516332654
2022-08-26,0.22919908830118085
2022-09-02,0.23112667902973225
2022-09-09,0.20945005673088102
2022-09-16,0.1905131807059179
2022-09-23,0.22406101220740304
2022-09-30,0.22170537395958614
2022-10-07,0.22305525323727785
2022-10-14,0.22201409829021013
2022-10-21,0.20089789715757997
2022-10-28,0.2260897964698306
2022-11-04,0.2282192914361422
2022-11-11,0.2841196574794105
2022-11-18,0.27814165940438024
2022-11-25,0.27226617545696247
2022-12-02,0.26511163676957233
2022-12-09,0.2660916637704497
2022-12-16,0.2635693900007
2022-12-23,0.19425923633139056
2022-12-30,0.19530778837224294
2023-01-06,0.20114551136547304
2023-01-13,0.20094807203075268
2023-01-20,0.2051727258519817
2023-01-27,0.19194407212656933
2023-02-03,0.19163337904083064
2023-02-10,0.14140918380928508
2023-02-17,0.14183209804247995
2023-02-24,0.15225086453792042
2023-03-03,0.154862910789731
2023-03-10,0.15850906707023824
2023-03-17,0.17336037099112173
2023-03-24,0.1770281353393354
2023-03-31,0.2000529706568574
2023-04-07,0.18826416474636506
2023-04-14,0.17907363589712055
2023-04-21,0.17881548887842452
2023-04-28,0.17869789978984268
2023-05-05,0.17818802757150823
2023-05-12,0.17205538068519474
2023-05-19,0.17099764606351353
2023-05-26,0.16897819707854492
2023-06-02,0.16508412395562586
2023-06-09,0.16183368874433804
2023-06-16,0.1387482731702423
2023-06-23,0.15846759409105174
2023-06-30,0.1293742742995865
2023-07-07,0.14086840792020863
2023-07-14,0.17542996453953347
2023-07-21,0.1755937173903434
2023-07-28,0.17558864686357228
2023-08-04,0.18357157773268187
2023-08-11,0.18247371167022072
2023-08-18,0.19354121910964492
2023-08-25,0.1886659562316028
2023-09-01,0.19235145216276905
2023-09-08,0.19521247316594006
2023-09-15,0.1851524135617835
2023-09-22,0.17595369424806423
2023-09-29,0.1710187728938346
2023-10-06,0.16607784738314604
2023-10-13,0.10705418080223947
2023-10-20,0.11326329139877482
2023-10-27,0.10943659664746962
2023-11-03,0.1561024194187632
2023-11-10,0.1562522581776403
2023-11-17,0.17790042959924793
2023-11-24,0.17935363964173828
2023-12-01,0.176230244001613
2023-12-08,0.17197383217911527
2023-12-15,0.17579301507761946
2023-12-22,0.1702578237210138
2023-12-29,0.1629071107643826
2024-01-05,0.15994650998978935
2024-01-12,0.1609316164416991
2024-01-19,0.15784703984214707
2024-01-26,0.15712862302466585
2024-02-02,0.13695724999056416
2024-02-09,0.1339493458236528
2024-02-16,0.1005534116945148
2024-02-23,0.10142640484997859
2024-03-01,0.1015900728399247
2024-03-08,0.10862695308962189
2024-03-15,0.10377881941983236
2024-03-22,0.10282367973991707
2024-03-29,0.1027800784671496
2024-04-05,0.10193854852858236
2024-04-12,0.1115114218124545
2024-04-19,0.09949692113598213
2024-04-26,0.09210014867685472
2024-05-03,0.09014029493973713
2024-05-10,0.105142441959056
2024-05-17,0.10655953668335076
2024-05-24,0.10709834413337954
2024-05-31,0.10811172706581915
2024-06-07,0.09969520626706035
2024-06-14,0.12572641506760576
2024-06-21,0.12630342789619292
2024-06-28,0.12633864223707178
2024-07-05,0.1299195660326575
2024-07-12,0.12630061076459748
2024-07-19,0.14222273415123293
2024-07-26,0.13717395326408302
2024-08-02,0.14654068645883536
2024-08-09,0.1306424372729909
2024-08-16,0.142454438523897
2024-08-23,0.15426539102950795
2024-08-30,0.15386662010982344
2024-09-06,0.16753899416500467
2024-09-13,0.15149905269464842
2024-09-20,0.15133628912198174
2024-09-27,0.15952035159916436
2024-10-04,0.17691691437508048
2024-10-11,0.17138981961101718
2024-10-18,0.15974039249123087
2024-10-25,0.16315403814619572
2024-11-01,0.15797762175423286
2024-11-08,0.16239265493010463
2024-11-15,0.15511019014142233
2024-11-22,0.1364684319885544
2024-11-29,0.14411205370773678
2024-12-06,0.14144667270728908
2024-12-13,0.13854759400677324
2024-12-20,0.15183254003389016
2024-12-27,0.13591479955265895
2025-01-03,0.12179554305704761
2025-01-10,0.1212382154793957
2025-01-17,0.1401972190074821
2025-01-24,0.15676076006929993
2025-01-31,0.15445101068315562
2025-02-07,0.14928253145736955
2025-02-14,0.1474720146908575
2025-02-21,0.1478125536442051
2025-02-28,0.14628402179125835
2025-03-07,0.15827023763537235
2025-03-14,0.15633044956450112
2025-03-21,0.126647371360686
2025-03-28,0.13311963749498912
2025-04-04,0.20403115474347358
2025-04-11,0.20488591773078252
2025-04-18,0.21315527954870922
2025-04-25,0.21241575386831635
2025-05-02,0.218799816838072
2025-05-09,0.2195138744400364
2025-05-16,0.21220293234907395
2025-05-23,0.21178083710991788
2025-05-30,0.21137936941377777
2025-06-06,0.2008510630269418
2025-06-13,0.19838356766220516
2025-06-20,0.20379693588787084
2025-06-27,0.2073352525431779
2025-07-04,0.12340635104022467
2025-07-11,0.12482144173122679
2025-07-18,0.11147296174812703
2025-07-25,0.10006559318116001
2025-08-01,0.12512594885543396
2025-08-08,0.1367754988241753
2025-08-15,0.1382854002309422
2025-08-22,0.13896886446736192
2025-08-29,0.14816567114502255
2025-09-05,0.1467412487803698
2025-09-12,0.14708614336869735
2025-09-19,0.14035942623146208
2025-09-26,0.12844328171512476
2025-10-03,0.14303065818042668
2025-10-10,0.15410903151897193
2025-10-17,0.15446447684324321
2025-10-24,0.15458163226878693
2025-10-31,0.12913019472198567
2025-11-07,0.1194852450596204
2025-11-14,0.12188730178788948
2025-11-21,0.13605983649072467
2025-11-28,0.1466284743191732
2025-12-05,0.14680285711706498
2025-12-12,0.14647247261803234
2025-12-19,0.14767203763944317
2025-12-26,0.14642349851154488
2026-01-02,0.13434177017048937
2026-01-09,0.12035723003221643
2026-01-16,0.12001147132250758
2026-01-23,0.11905735795782978
2026-01-30,0.1131661130821075
2026-02-06,0.10752359977280145
2026-02-13,0.10411586403217551
2026-02-20,0.06262773423410568
2026-02-27,0.033540803821584475
2026-03-06,0.16828460224937253
2026-03-13,0.1713128459914262
2026-03-20,0.17870220883291071
2026-03-27,0.17780952643287637
2026-04-03,0.1965697133056208
2026-04-10,0.21795091039955916
2026-04-17,0.22369163632032416
2026-04-24,0.23491423499998734
2026-05-01,0.23325211505212212
2026-05-08,0.233282289331189
2026-05-15,0.23637855408057082
2026-05-22,0.2419559138552813
2026-05-29,0.24218978400620048
2026-06-05,0.18679320140510428
